Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
01-Jul-19,Wimbledon,Grass,SF,1,22,(1)Djokovic d. (23)Roberto Bautista Agut [ESP],6-2 4-6 6-3 6-2,1.2,7.80%,2.60%,64.30%,77.00%,51.20%,4/5,02:49
01-Jul-19,Wimbledon,Grass,QF,1,23,(1)Djokovic d. (21)David Goffin [BEL],6-4 6-0 6-2,1.47,3.60%,3.60%,59.00%,75.50%,50.00%,5/6,01:57
01-Jul-19,Wimbledon,Grass,R16,1,66,(1)Djokovic d. Ugo Humbert [FRA],6-3 6-2 6-3,2.16,4.50%,1.50%,69.70%,78.30%,80.00%,0/0,01:42
01-Jul-19,Wimbledon,Grass,R32,1,48,(1)Djokovic d. Hubert Hurkacz [POL],7-5 6-7(5) 6-1 6-4,1.31,6.80%,6.10%,65.90%,81.60%,51.10%,3/3,03:00
01-Jul-19,Wimbledon,Grass,R64,1,111,(1)Djokovic d. Denis Kudla [USA],6-3 6-2 6-2,1.88,17.80%,2.70%,67.10%,79.60%,54.20%,3/5,01:33
01-Jul-19,Wimbledon,Grass,R128,1,57,(1)Djokovic d. Philipp Kohlschreiber [GER],6-3 7-5 6-3,1.8,15.80%,3.90%,65.80%,84.00%,57.70%,3/5,02:03
27-May-19,Roland Garros,Clay,SF,1,4,(4)Dominic Thiem [AUT] d. (1)Djokovic,6-2 3-6 7-5 5-7 7-5,0.9,3.40%,2.30%,75.10%,62.40%,47.70%,13/22,04:13
27-May-19,Roland Garros,Clay,QF,1,5,(1)Djokovic d. (5)Alexander Zverev [GER],7-5 6-2 6-2,1.46,1.20%,4.70%,64.00%,80.00%,51.60%,7/8,02:09
27-May-19,Roland Garros,Clay,R16,1,45,(1)Djokovic d. Jan Lennard Struff [GER],6-3 6-2 6-2,2.11,8.70%,4.30%,62.30%,86.00%,69.20%,1/1,01:33
27-May-19,Roland Garros,Clay,R32,1,147,(1)Djokovic d. (Q)Salvatore Caruso [ITA],6-3 6-3 6-2,1.85,10.70%,0.00%,69.30%,84.60%,52.20%,5/5,02:04
27-May-19,Roland Garros,Clay,R64,1,104,(1)Djokovic d. (LL)Henri Laaksonen [SUI],6-1 6-4 6-3,1.65,6.10%,3.00%,66.70%,81.80%,54.50%,0/1,01:33
27-May-19,Roland Garros,Clay,R128,1,44,(1)Djokovic d. Hubert Hurkacz [POL],6-4 6-2 6-2,2.36,9.50%,1.60%,69.80%,81.80%,73.70%,1/2,01:36
13-May-19,Rome Masters,Clay,F,1,2,(2)Rafael Nadal [ESP] d. (1)Djokovic,6-0 4-6 6-1,0.63,7.30%,1.00%,75.00%,59.70%,29.20%,1/11,02:25
13-May-19,Rome Masters,Clay,SF,1,24,(1)Djokovic d. Diego Schwartzman [ARG],6-3 6-7(2) 6-3,1.05,2.00%,1.00%,65.70%,69.20%,61.80%,2/4,02:31
13-May-19,Rome Masters,Clay,QF,1,9,(1)Djokovic d. (7)Juan Martin Del Potro [ARG],4-6 7-6(6) 6-4,1.15,6.10%,3.00%,67.70%,67.20%,71.90%,5/7,03:01
13-May-19,Rome Masters,Clay,R16,1,56,(1)Djokovic d. Philipp Kohlschreiber [GER],6-3 6-0,1.78,3.70%,5.60%,61.10%,75.80%,61.90%,1/3,01:02
13-May-19,Rome Masters,Clay,R32,1,22,(1)Djokovic d. Denis Shapovalov [CAN],6-1 6-3,2.54,2.50%,0.00%,80.00%,87.50%,50.00%,0/0,01:06
06-May-19,Madrid Masters,Clay,F,1,9,(1)Djokovic d. (8)Stefanos Tsitsipas [GRE],6-3 6-4,1.43,3.40%,0.00%,67.80%,77.50%,57.90%,0/0,01:32
06-May-19,Madrid Masters,Clay,SF,1,5,(1)Djokovic d. (5)Dominic Thiem [AUT],7-6(2) 7-6(4),1.11,3.30%,1.10%,61.10%,74.50%,45.70%,7/10,02:22
06-May-19,Madrid Masters,Clay,QF,1,11,(1)Djokovic d. (9)Marin Cilic [CRO],W/O,,,,,,,,
06-May-19,Madrid Masters,Clay,R16,1,47,(1)Djokovic d. Jeremy Chardy [FRA],6-1 7-6(2),1.52,6.50%,3.20%,67.70%,83.30%,60.00%,4/4,01:25
06-May-19,Madrid Masters,Clay,R32,1,57,(1)Djokovic d. (Q)Taylor Fritz [USA],6-4 6-2,2.4,15.20%,4.30%,73.90%,85.30%,75.00%,1/1,01:05
15-Apr-19,Monte Carlo Masters,Clay,QF,1,14,(10)Daniil Medvedev [RUS] d. (1)Djokovic,6-3 4-6 6-2,0.8,4.40%,3.30%,53.80%,65.30%,47.60%,1/10,02:20
15-Apr-19,Monte Carlo Masters,Clay,R16,1,65,(1)Djokovic d. Taylor Fritz [USA],6-3 6-0,1.57,6.80%,6.80%,52.30%,69.60%,57.10%,1/2,01:08
15-Apr-19,Monte Carlo Masters,Clay,R32,1,40,(1)Djokovic d. Philipp Kohlschreiber [GER],6-3 4-6 6-4,1.08,0.80%,6.80%,61.90%,64.40%,48.90%,1/12,02:36
18-Mar-19,Miami Masters,Hard,R16,1,25,(22)Roberto Bautista Agut [ESP] d. (1)Djokovic,1-6 7-5 6-3,1,5.70%,4.60%,57.50%,64.00%,48.60%,3/7,02:29
18-Mar-19,Miami Masters,Hard,R32,1,83,(1)Djokovic d. Federico Delbonis [ARG],7-5 4-6 6-1,1.38,3.90%,3.90%,68.80%,77.40%,50.00%,1/4,02:00
18-Mar-19,Miami Masters,Hard,R64,1,81,(1)Djokovic d. Bernard Tomic [AUS],7-6(2) 6-2,1.57,19.00%,5.20%,62.10%,80.60%,63.60%,0/1,01:13
04-Mar-19,Indian Wells Masters,Hard,R32,1,39,Philipp Kohlschreiber [GER] d. (1)Djokovic,6-4 6-4,0.87,3.60%,5.40%,66.10%,67.60%,42.10%,1/4,01:38
04-Mar-19,Indian Wells Masters,Hard,R64,1,128,(1)Djokovic d. (Q)Bjorn Fratangelo [USA],7-6(5) 6-2,1.77,4.90%,0.00%,60.70%,75.70%,70.80%,1/2,01:29
14-Jan-19,Australian Open,Hard,F,1,2,(1)Djokovic d. (2)Rafael Nadal [ESP],6-3 6-2 6-3,2.4,11.60%,0.00%,72.50%,80.00%,84.20%,1/1,02:04
14-Jan-19,Australian Open,Hard,SF,1,31,(1)Djokovic d. (28)Lucas Pouille [FRA],6-0 6-2 6-2,3.4,11.30%,0.00%,71.70%,84.20%,86.70%,0/0,01:23
14-Jan-19,Australian Open,Hard,QF,1,9,(1)Djokovic d. (8)Kei Nishikori [JPN],6-1 4-1 RET,4.01,6.90%,3.40%,69.00%,85.00%,88.90%,0/0,00:52
14-Jan-19,Australian Open,Hard,R16,1,19,(1)Djokovic d. (15)Daniil Medvedev [RUS],6-4 6-7(5) 6-2 6-3,1.21,4.80%,4.00%,66.70%,72.60%,50.00%,7/9,03:15
14-Jan-19,Australian Open,Hard,R32,1,27,(1)Djokovic d. (25)Denis Shapovalov [CAN],6-3 6-4 4-6 6-0,1.54,5.60%,4.40%,61.10%,74.50%,62.90%,2/5,02:22
14-Jan-19,Australian Open,Hard,R64,1,177,(1)Djokovic d. (WC)Jo Wilfried Tsonga [FRA],6-3 7-5 6-4,1.46,13.80%,1.10%,70.10%,73.80%,69.20%,3/5,02:04
14-Jan-19,Australian Open,Hard,R128,1,230,(1)Djokovic d. (Q)Mitchell Krueger [USA],6-3 6-2 6-2,2.3,9.20%,3.10%,73.80%,85.40%,58.80%,1/2,02:03
31-Dec-18,Doha,Hard,SF,1,24,(7)Roberto Bautista Agut [ESP] d. (1)Djokovic,3-6 7-6(6) 6-4,0.83,7.90%,2.60%,63.20%,66.70%,64.30%,6/8,02:35
31-Dec-18,Doha,Hard,QF,1,21,(1)Djokovic d. (5)Nikoloz Basilashvili [GEO],4-6 6-3 6-4,1.08,8.10%,3.50%,66.30%,71.90%,51.70%,3/6,01:56
31-Dec-18,Doha,Hard,R16,1,36,(1)Djokovic d. Marton Fucsovics [HUN],4-6 6-4 6-1,1.38,6.70%,1.30%,70.70%,73.60%,59.10%,2/4,02:00
31-Dec-18,Doha,Hard,R32,1,47,(1)Djokovic d. Damir Dzumhur [BIH],6-1 6-2,2.28,7.10%,4.80%,61.90%,80.80%,68.80%,0/0,00:55
12-Nov-18,Tour Finals,Hard,F,1,5,(3)Alexander Zverev [GER] d. (1)Djokovic,6-4 6-3,0.67,1.80%,1.80%,59.60%,73.50%,34.80%,2/6,01:20
12-Nov-18,Tour Finals,Hard,SF,1,6,(1)Djokovic d. (4)Kevin Anderson [RSA],6-2 6-2,2.79,15.40%,2.60%,69.20%,85.20%,75.00%,0/0,01:15
12-Nov-18,Tour Finals,Hard,RR,1,10,(1)Djokovic d. (8)John Isner [USA],6-4 6-3,2.98,14.00%,2.30%,69.80%,86.70%,84.60%,0/0,01:13
12-Nov-18,Tour Finals,Hard,RR,1,7,(1)Djokovic d. (5)Marin Cilic [CRO],7-6(7) 6-2,3.72,5.70%,0.00%,58.50%,90.30%,90.90%,0/0,01:35
12-Nov-18,Tour Finals,Hard,RR,1,5,(1)Djokovic d. (3)Alexander Zverev [GER],6-4 6-1,1.71,1.90%,5.80%,61.50%,75.00%,70.00%,2/2,01:16
29-Oct-18,Paris Masters,Hard,F,2,18,Karen Khachanov [RUS] d. (2)Djokovic,7-5 6-4,0.8,7.00%,1.40%,60.60%,69.80%,50.00%,5/8,01:37
29-Oct-18,Paris Masters,Hard,SF,2,3,(2)Djokovic d. (3)Roger Federer [SUI],7-6(6) 5-7 7-6(3),1.26,7.10%,0.00%,67.30%,73.70%,75.70%,1/2,03:02
29-Oct-18,Paris Masters,Hard,QF,2,7,(2)Djokovic d. (5)Marin Cilic [CRO],4-6 6-2 6-3,1.2,5.90%,5.90%,63.50%,68.50%,61.30%,3/5,02:10
29-Oct-18,Paris Masters,Hard,R16,2,52,(2)Djokovic d. Damir Dzumhur [BIH],6-1 2-1 RET,1.83,3.60%,0.00%,64.30%,72.20%,70.00%,0/0,00:53
29-Oct-18,Paris Masters,Hard,R32,2,48,(2)Djokovic d. (Q)Joao Sousa [POR],7-5 6-1,1.25,8.10%,4.10%,56.80%,73.80%,50.00%,9/10,01:33
08-Oct-18,Shanghai Masters,Hard,F,3,19,(2)Djokovic d. (13)Borna Coric [CRO],6-3 6-4,2.33,13.50%,0.00%,61.50%,90.60%,70.00%,1/1,01:36
08-Oct-18,Shanghai Masters,Hard,SF,3,5,(2)Djokovic d. (4)Alexander Zverev [GER],6-2 6-1,1.87,0.00%,2.20%,71.70%,78.80%,53.80%,0/0,01:00
08-Oct-18,Shanghai Masters,Hard,QF,3,8,(2)Djokovic d. (7)Kevin Anderson [RSA],7-6(1) 6-3,1.72,12.30%,1.50%,72.30%,85.10%,61.10%,1/1,01:43
08-Oct-18,Shanghai Masters,Hard,R16,3,21,(2)Djokovic d. (16)Marco Cecchinato [ITA],6-4 6-0,2.67,16.70%,0.00%,81.00%,85.30%,62.50%,2/2,01:09
08-Oct-18,Shanghai Masters,Hard,R32,3,41,(2)Djokovic d. Jeremy Chardy [FRA],6-3 7-5,1.63,7.50%,3.80%,75.50%,85.00%,46.20%,0/0,01:23
27-Aug-18,US Open,Hard,F,6,3,(6)Djokovic d. (3)Juan Martin Del Potro [ARG],6-3 7-6(4) 6-3,1.1,0.80%,1.70%,62.70%,67.60%,59.10%,4/6,03:16
27-Aug-18,US Open,Hard,SF,6,19,(6)Djokovic d. (21)Kei Nishikori [JPN],6-3 6-4 6-2,1.89,3.80%,2.60%,64.10%,80.00%,71.40%,2/2,02:23
27-Aug-18,US Open,Hard,QF,6,55,(6)Djokovic d. John Millman [AUS],6-3 6-4 6-4,1.47,1.20%,4.70%,66.30%,73.70%,65.50%,1/2,02:49
27-Aug-18,US Open,Hard,R16,6,68,(6)Djokovic d. Joao Sousa [POR],6-3 6-4 6-3,1.49,12.00%,1.30%,66.70%,78.00%,56.00%,0/1,02:00
27-Aug-18,US Open,Hard,R32,6,25,(6)Djokovic d. (26)Richard Gasquet [FRA],6-2 6-3 6-3,1.64,3.60%,2.40%,62.70%,75.00%,64.50%,5/5,02:11
27-Aug-18,US Open,Hard,R64,6,61,(6)Djokovic d. Tennys Sandgren [USA],6-1 6-3 6-7(2) 6-2,1.33,5.30%,2.60%,71.10%,70.40%,57.60%,2/3,02:46
27-Aug-18,US Open,Hard,R128,6,41,(6)Djokovic d. Marton Fucsovics [HUN],6-3 3-6 6-4 6-0,1.3,3.80%,2.90%,59.00%,74.20%,55.80%,3/5,02:59
13-Aug-18,Cincinnati Masters,Hard,F,10,2,(10)Djokovic d. (2)Roger Federer [SUI],6-4 6-4,1.57,7.50%,3.80%,66.00%,71.40%,77.80%,0/1,01:24
13-Aug-18,Cincinnati Masters,Hard,SF,10,7,(10)Djokovic d. (7)Marin Cilic [CRO],6-4 3-6 6-3,1.01,8.30%,4.20%,63.50%,72.10%,42.90%,9/12,02:32
13-Aug-18,Cincinnati Masters,Hard,QF,10,29,(10)Djokovic d. Milos Raonic [CAN],7-5 4-6 6-3,1.13,5.30%,0.00%,63.80%,65.00%,67.60%,5/8,02:31
13-Aug-18,Cincinnati Masters,Hard,R16,10,5,(10)Djokovic d. (5)Grigor Dimitrov [BUL],2-6 6-3 6-4,1.05,4.70%,1.20%,62.80%,74.10%,46.90%,2/5,02:19
13-Aug-18,Cincinnati Masters,Hard,R32,10,28,(10)Djokovic d. Adrian Mannarino [FRA],4-6 6-2 6-1,1.22,5.40%,3.20%,52.70%,71.40%,50.00%,5/7,02:08
13-Aug-18,Cincinnati Masters,Hard,R64,10,33,(10)Djokovic d. Steve Johnson [USA],6-4 7-6(4),1.28,9.70%,5.60%,63.90%,76.10%,42.30%,2/4,02:02
06-Aug-18,Canada Masters,Hard,R16,10,27,Stefanos Tsitsipas [GRE] d. (9)Djokovic,6-3 6-7(5) 6-3,0.71,11.30%,4.10%,57.70%,73.20%,61.00%,8/10,02:17
06-Aug-18,Canada Masters,Hard,R32,10,121,(9)Djokovic d. (WC)Peter Polansky [CAN],6-3 6-4,1.49,12.30%,3.50%,63.20%,83.30%,57.10%,0/0,01:24
06-Aug-18,Canada Masters,Hard,R64,10,84,(9)Djokovic d. (LL)Mirza Basic [BIH],6-3 7-6(3),1.62,14.30%,6.30%,71.40%,75.60%,61.10%,2/4,01:30
02-Jul-18,Wimbledon,Grass,F,21,8,(12)Djokovic d. (8)Kevin Anderson [RSA],6-2 6-2 7-6(3),1.46,6.40%,4.30%,72.30%,76.50%,65.40%,7/7,02:19
02-Jul-18,Wimbledon,Grass,SF,21,1,(12)Djokovic d. (2)Rafael Nadal [ESP],6-4 3-6 7-6(9) 3-6 10-8,1.12,13.10%,2.30%,71.00%,76.00%,47.10%,7/11,05:15
02-Jul-18,Wimbledon,Grass,QF,21,28,(12)Djokovic d. (24)Kei Nishikori [JPN],6-3 3-6 6-2 6-2,1.56,6.60%,3.30%,67.00%,85.20%,40.00%,4/7,02:35
02-Jul-18,Wimbledon,Grass,R16,21,40,(12)Djokovic d. Karen Khachanov [RUS],6-4 6-2 6-2,1.85,3.10%,1.50%,70.80%,78.30%,57.90%,1/3,01:46
02-Jul-18,Wimbledon,Grass,R32,21,17,(12)Djokovic d. (21)Kyle Edmund [GBR],4-6 6-3 6-2 6-4,1.63,17.30%,1.90%,74.00%,81.80%,55.60%,4/5,02:54
02-Jul-18,Wimbledon,Grass,R64,21,126,(12)Djokovic d. Horacio Zeballos [ARG],6-1 6-2 6-3,2.51,24.60%,0.00%,75.40%,89.10%,53.30%,3/3,01:31
02-Jul-18,Wimbledon,Grass,R128,21,57,(12)Djokovic d. Tennys Sandgren [USA],6-3 6-1 6-2,2.48,0.00%,3.50%,70.20%,82.50%,70.60%,0/1,01:33
18-Jun-18,Queen's Club,Grass,F,22,6,(1)Marin Cilic [CRO] d. (WC)Djokovic,5-7 7-6(4) 6-3,0.96,11.00%,4.60%,74.30%,76.50%,50.00%,7/8,02:57
18-Jun-18,Queen's Club,Grass,SF,22,61,(WC)Djokovic d. (SE)Jeremy Chardy [FRA],7-6(5) 6-4,1.97,6.80%,0.00%,67.80%,82.50%,84.20%,0/0,01:32
18-Jun-18,Queen's Club,Grass,QF,22,26,(WC)Djokovic d. Adrian Mannarino [FRA],7-5 6-1,1.75,10.90%,3.60%,63.60%,82.90%,55.00%,1/2,01:18
18-Jun-18,Queen's Club,Grass,R16,22,5,(WC)Djokovic d. (2)Grigor Dimitrov [BUL],6-4 6-1,1.9,5.80%,7.70%,65.40%,88.20%,55.60%,1/1,01:05
18-Jun-18,Queen's Club,Grass,R32,22,63,(WC)Djokovic d. (Q)John Millman [AUS],6-2 6-1,2.92,11.80%,5.90%,76.50%,92.30%,50.00%,0/0,01:05
28-May-18,Roland Garros,Clay,QF,22,72,Marco Cecchinato [ITA] d. (20)Djokovic,6-3 7-6(4) 1-6 7-6(11),1.1,3.90%,1.60%,68.50%,65.50%,55.00%,6/10,03:26
28-May-18,Roland Garros,Clay,R16,22,35,(20)Djokovic d. (30)Fernando Verdasco [ESP],6-3 6-4 6-2,1.25,3.10%,0.00%,72.90%,62.90%,69.20%,4/5,02:25
28-May-18,Roland Garros,Clay,R32,22,13,(20)Djokovic d. (13)Roberto Bautista Agut [ESP],6-4 6-7(6) 7-6(4) 6-2,1.23,7.80%,2.30%,63.30%,69.10%,55.30%,3/8,03:48
28-May-18,Roland Garros,Clay,R64,22,155,(20)Djokovic d. (Q)Jaume Munar [ESP],7-6(1) 6-4 6-4,1.32,3.00%,5.10%,69.70%,71.00%,60.00%,4/7,02:18
28-May-18,Roland Garros,Clay,R128,22,134,(20)Djokovic d. (Q)Rogerio Dutra Silva [BRA],6-3 6-4 6-4,1.47,7.10%,1.20%,69.40%,72.90%,53.80%,4/7,02:05
14-May-18,Rome Masters,Clay,SF,18,2,(1)Rafael Nadal [ESP] d. (11)Djokovic,7-6(4) 6-3,0.85,6.30%,0.00%,71.40%,60.00%,61.10%,2/5,01:56
14-May-18,Rome Masters,Clay,QF,18,24,(11)Djokovic d. Kei Nishikori [JPN],2-6 6-1 6-3,1.21,4.30%,3.20%,67.70%,66.70%,40.00%,5/9,02:21
14-May-18,Rome Masters,Clay,R16,18,41,(11)Djokovic d. Albert Ramos [ESP],6-1 7-5,1.47,1.70%,1.70%,69.50%,73.20%,55.60%,2/3,01:28
14-May-18,Rome Masters,Clay,R32,18,74,(11)Djokovic d. (Q)Nikoloz Basilashvili [GEO],6-4 6-2,1.51,7.90%,4.80%,58.70%,81.10%,57.70%,4/4,01:17
14-May-18,Rome Masters,Clay,R64,18,54,(11)Djokovic d. Alexandr Dolgopolov [UKR],6-1 6-3,2.13,13.30%,0.00%,66.70%,80.00%,66.70%,1/1,00:55
07-May-18,Madrid Masters,Clay,R32,12,22,Kyle Edmund [GBR] d. (10)Djokovic,6-3 2-6 6-3,0.98,3.00%,3.00%,71.60%,68.80%,47.40%,1/5,01:42
07-May-18,Madrid Masters,Clay,R64,12,20,(10)Djokovic d. Kei Nishikori [JPN],7-5 6-4,1.13,8.20%,6.80%,63.00%,71.70%,48.10%,5/6,01:59
23-Apr-18,Barcelona,Clay,R32,12,140,(Q)Martin Klizan [SVK] d. (6)Djokovic,6-2 1-6 6-3,1.09,8.20%,3.30%,78.70%,70.80%,53.80%,0/3,01:39
16-Apr-18,Monte Carlo Masters,Clay,R16,13,7,(5)Dominic Thiem [AUT] d. (9)Djokovic,6-7(2) 6-2 6-3,0.85,2.60%,1.80%,63.20%,63.90%,47.60%,5/10,02:29
16-Apr-18,Monte Carlo Masters,Clay,R32,13,39,(9)Djokovic d. Borna Coric [CRO],7-6(2) 7-5,1.18,5.40%,1.10%,65.20%,66.70%,56.30%,6/9,02:15
16-Apr-18,Monte Carlo Masters,Clay,R64,13,93,(9)Djokovic d. (Q)Dusan Lajovic [SRB],6-0 6-1,2.31,2.20%,4.40%,62.20%,82.10%,52.90%,4/4,00:56
19-Mar-18,Miami Masters,Hard,R64,12,47,Benoit Paire [FRA] d. (9)Djokovic,6-3 6-4,0.67,3.60%,5.50%,61.80%,52.90%,61.90%,1/8,01:07
05-Mar-18,Indian Wells Masters,Hard,R64,13,109,(Q)Taro Daniel [JPN] d. (10)Djokovic,7-6(3) 4-6 6-1,1,4.30%,4.30%,63.80%,65.00%,52.90%,8/11,02:30
15-Jan-18,Australian Open,Hard,R16,14,58,Hyeon Chung [KOR] d. (14)Djokovic,7-6(4) 7-5 7-6(3),0.92,1.50%,6.90%,62.30%,65.40%,38.80%,4/10,03:21
15-Jan-18,Australian Open,Hard,R32,14,22,(14)Djokovic d. (21)Albert Ramos [ESP],6-2 6-3 6-3,1.41,2.30%,3.40%,63.20%,80.00%,50.00%,6/6,02:21
15-Jan-18,Australian Open,Hard,R64,14,39,(14)Djokovic d. Gael Monfils [FRA],4-6 6-3 6-1 6-3,1.29,4.30%,9.40%,65.80%,72.70%,45.00%,5/8,02:45
15-Jan-18,Australian Open,Hard,R128,14,63,(14)Djokovic d. Donald Young [USA],6-1 6-2 6-4,2.04,6.10%,1.50%,57.60%,78.90%,71.40%,1/2,01:51
03-Jul-17,Wimbledon,Grass,QF,4,15,(11)Tomas Berdych [CZE] d. (2)Djokovic,7-6(2) 2-0 RET,0.62,2.10%,0.00%,83.00%,64.10%,50.00%,0/1,01:03
03-Jul-17,Wimbledon,Grass,R16,4,51,(2)Djokovic d. Adrian Mannarino [FRA],6-2 7-6(5) 6-4,1.4,4.30%,2.20%,74.20%,71.00%,66.70%,1/2,02:13
03-Jul-17,Wimbledon,Grass,R32,4,589,(2)Djokovic d. Ernests Gulbis [LAT],6-4 6-1 7-6(2),1.56,6.70%,1.10%,62.90%,78.60%,63.60%,3/4,02:11
03-Jul-17,Wimbledon,Grass,R64,4,136,(2)Djokovic d. Adam Pavlasek [CZE],6-2 6-2 6-1,2.36,6.70%,1.70%,68.30%,80.50%,73.70%,1/1,01:33
03-Jul-17,Wimbledon,Grass,R128,4,47,(2)Djokovic d. Martin Klizan [SVK],6-3 2-0 RET,2,21.20%,6.10%,69.70%,87.00%,50.00%,0/0,00:40
26-Jun-17,Eastbourne,Grass,F,4,16,(1)Djokovic d. (2)Gael Monfils [FRA],6-3 6-4,1.33,1.70%,1.70%,72.40%,76.20%,50.00%,3/3,01:16
26-Jun-17,Eastbourne,Grass,SF,4,52,(1)Djokovic d. Daniil Medvedev [RUS],6-4 6-4,1.19,7.80%,6.30%,57.80%,86.50%,40.70%,3/4,01:22
26-Jun-17,Eastbourne,Grass,QF,4,47,(1)Djokovic d. Donald Young [USA],6-2 7-6(9),1.48,10.40%,4.50%,73.10%,79.60%,50.00%,3/4,01:35
26-Jun-17,Eastbourne,Grass,R16,4,75,(1)Djokovic d. (Q)Vasek Pospisil [CAN],6-4 6-3,1.21,7.60%,6.10%,71.20%,72.30%,57.90%,3/3,01:25
29-May-17,Roland Garros,Clay,QF,2,7,(6)Dominic Thiem [AUT] d. (2)Djokovic,7-6(5) 6-3 6-0,0.7,1.90%,2.90%,64.40%,56.70%,40.50%,1/9,02:15
29-May-17,Roland Garros,Clay,R16,2,20,(2)Djokovic d. (19)Albert Ramos [ESP],7-6(5) 6-1 6-3,1.32,3.00%,0.00%,61.60%,72.10%,47.40%,5/8,02:27
29-May-17,Roland Garros,Clay,R32,2,41,(2)Djokovic d. Diego Schwartzman [ARG],5-7 6-3 3-6 6-1 6-1,1.63,6.10%,0.90%,70.20%,77.50%,55.90%,3/7,03:18
29-May-17,Roland Garros,Clay,R64,2,59,(2)Djokovic d. Joao Sousa [POR],6-1 6-4 6-3,1.46,2.30%,1.10%,58.00%,80.40%,48.60%,4/5,02:07
29-May-17,Roland Garros,Clay,R128,2,77,(2)Djokovic d. Marcel Granollers [ESP],6-3 6-4 6-2,1.37,5.70%,1.10%,66.70%,62.10%,62.10%,6/10,02:27
15-May-17,Rome Masters,Clay,F,2,17,(16)Alexander Zverev [GER] d. (2)Djokovic,6-4 6-3,0.48,1.50%,4.50%,64.20%,69.80%,37.50%,2/5,01:21
15-May-17,Rome Masters,Clay,SF,2,7,(2)Djokovic d. (8)Dominic Thiem [AUT],6-1 6-0,2.32,4.70%,0.00%,72.10%,80.60%,50.00%,2/2,00:59
15-May-17,Rome Masters,Clay,QF,2,34,(2)Djokovic d. Juan Martin Del Potro [ARG],6-1 6-4,1.26,6.60%,1.60%,63.90%,69.20%,59.10%,4/5,
15-May-17,Rome Masters,Clay,R16,2,20,(2)Djokovic d. Roberto Bautista Agut [ESP],6-4 6-4,1.29,9.70%,1.60%,71.00%,72.70%,50.00%,1/2,01:41
15-May-17,Rome Masters,Clay,R32,2,55,(2)Djokovic d. (Q)Aljaz Bedene [SLO],7-6(2) 6-2,1.36,5.90%,0.00%,70.60%,75.00%,55.00%,1/2,01:45
08-May-17,Madrid Masters,Clay,SF,2,5,(4)Rafael Nadal [ESP] d. (2)Djokovic,6-2 6-4,0.69,7.10%,3.60%,69.60%,56.40%,41.20%,2/6,01:38
08-May-17,Madrid Masters,Clay,QF,2,8,(2)Djokovic d. (6)Kei Nishikori [JPN],W/O,,,,,,,,
08-May-17,Madrid Masters,Clay,R16,2,38,(2)Djokovic d. Feliciano Lopez [ESP],6-4 7-5,1.02,9.20%,1.50%,67.70%,79.50%,61.90%,1/1,01:33
08-May-17,Madrid Masters,Clay,R32,2,76,(2)Djokovic d. (WC)Nicolas Almagro [ESP],6-1 4-6 7-5,1.29,8.20%,2.40%,69.40%,69.50%,61.50%,4/7,02:15
17-Apr-17,Monte Carlo Masters,Clay,QF,2,13,(10)David Goffin [BEL] d. (2)Djokovic,6-2 3-6 7-5,0.98,3.60%,3.60%,64.50%,66.20%,46.20%,13/17,02:37
17-Apr-17,Monte Carlo Masters,Clay,R16,2,19,(2)Djokovic d. (13)Pablo Carreno Busta [ESP],6-2 4-6 6-4,1.21,2.10%,5.20%,60.40%,75.90%,36.80%,8/12,02:26
17-Apr-17,Monte Carlo Masters,Clay,R32,2,32,(2)Djokovic d. Gilles Simon [FRA],6-3 3-6 7-5,1.17,2.40%,1.20%,61.40%,62.70%,59.40%,1/6,
07-Apr-17,Davis Cup WG QF: SRB vs ESP,Hard,RR,2,24,Djokovic d. Albert Ramos [ESP],6-3 6-4 6-2,1.8,12.50%,2.50%,66.30%,84.90%,63.00%,1/1,01:55
06-Mar-17,Indian Wells Masters,Hard,R16,2,16,(15)Nick Kyrgios [AUS] d. (2)Djokovic,6-4 7-6(3),0.78,3.70%,0.00%,61.00%,70.00%,56.30%,4/5,01:51
06-Mar-17,Indian Wells Masters,Hard,R32,2,35,(2)Djokovic d. (31)Juan Martin Del Potro [ARG],7-5 4-6 6-1,1.37,4.60%,1.10%,64.40%,73.20%,58.10%,1/4,02:17
06-Mar-17,Indian Wells Masters,Hard,R64,2,46,(2)Djokovic d. Kyle Edmund [GBR],6-4 7-6(5),1.06,3.90%,3.90%,66.20%,68.60%,50.00%,1/3,01:51
27-Feb-17,Acapulco,Hard,QF,2,17,(6)Nick Kyrgios [AUS] d. (1)Djokovic,7-6(9) 7-5,0.8,2.90%,2.90%,65.70%,76.10%,70.80%,0/1,01:47
27-Feb-17,Acapulco,Hard,R16,2,32,(1)Djokovic d. Juan Martin Del Potro [ARG],4-6 6-4 6-4,1.06,7.50%,1.10%,63.40%,66.10%,50.00%,6/10,02:38
27-Feb-17,Acapulco,Hard,R32,2,62,(1)Djokovic d. Martin Klizan [SVK],6-3 7-6(4),1.32,4.10%,0.00%,71.60%,71.70%,61.90%,4/6,01:34
03-Feb-17,Davis Cup WG R1: RUS vs SRB,Hard,RR,2,63,Djokovic d. Daniil Medvedev [RUS],3-6 6-4 6-1 1-0 RET,1.11,3.80%,2.90%,67.30%,60.00%,47.10%,1/9,02:16
