Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
12_Mar_2015,Indian Wells Masters,Hard,R64,1,61,(1)Djokovic d. Marcos Baghdatis [CYP],6-1 6-3,,2.73,15.40%,2.60%,74.40%,82.80%,80.00%,0/0,1:00
6_Mar_2015,Davis Cup WG R1: SRB vs CRO,Hard,RR,1,158,Djokovic d. Mate Delic [CRO],6-3 6-2 6-4,,,,,,,,,
23_Feb_2015,Dubai,Hard,F,1,2,(2)Roger Federer [SUI] d. (1)Djokovic,6-3 7-5, (ch),0.92,1.60%,3.20%,62.90%,69.20%,52.20%,0/2,1:24
23_Feb_2015,Dubai,Hard,SF,1,8,(1)Djokovic d. (4)Tomas Berdych [CZE],6-0 5-7 6-4,,1.23,4.70%,1.20%,63.50%,72.20%,45.20%,5-Feb,2:04
23_Feb_2015,Dubai,Hard,QF,1,104,(1)Djokovic d. (Q)Marsel Ilhan [TUR],6-1 6-1, (ch),2.24,16.70%,2.40%,64.30%,85.20%,53.30%,3-Mar,0:49
23_Feb_2015,Dubai,Hard,R16,1,107,(1)Djokovic d. Andrey Golubev [KAZ],6-1 6-2,,2.07,2.30%,0.00%,65.10%,75.00%,73.30%,0/0,1:00
23_Feb_2015,Dubai,Hard,R32,1,63,(1)Djokovic d. Vasek Pospisil [CAN],6-4 6-4,,1.38,8.90%,3.60%,50.00%,78.60%,60.70%,3-Feb,1:18
19_Jan_2015,Australian Open,Hard,F,1,6,(1)Djokovic d. (6)Andy Murray [GBR],7-6(5) 6-7(4) 6-3 6-0, (ch),1.15,6.60%,0.70%,59.60%,59.30%,61.80%,12-Jul,3:39
19_Jan_2015,Australian Open,Hard,SF,1,4,(1)Djokovic d. (4)Stan Wawrinka [SUI],7-6(1) 3-6 6-4 4-6 6-0, (ch),1.21,3.70%,2.20%,65.20%,69.30%,59.60%,8-Mar,3:30
19_Jan_2015,Australian Open,Hard,QF,1,8,(1)Djokovic d. (8)Milos Raonic [CAN],7-6(5) 6-4 6-2, (ch),2.23,10.30%,2.60%,69.20%,88.90%,75.00%,0/0,2:00
19_Jan_2015,Australian Open,Hard,R16,1,42,(1)Djokovic d. Gilles Muller [LUX],6-4 7-5 7-5, (ch),1.54,14.10%,4.30%,70.70%,81.50%,66.70%,4-Apr,2:08
19_Jan_2015,Australian Open,Hard,R32,1,33,(1)Djokovic d. (31)Fernando Verdasco [ESP],7-6(8) 6-3 6-4, (ch),1.78,12.10%,0.00%,72.50%,81.80%,68.00%,3-Mar,2:21
19_Jan_2015,Australian Open,Hard,R64,1,88,(1)Djokovic d. Andrey Kuznetsov [RUS],6-0 6-1 6-4,,2.61,12.30%,3.50%,61.40%,85.70%,68.20%,0/1,1:24
19_Jan_2015,Australian Open,Hard,R128,1,116,(1)Djokovic d. (Q)Aljaz Bedene [SLO],6-3 6-2 6-4,,1.82,10.10%,3.80%,65.80%,84.60%,63.00%,3-Mar,1:49
5_Jan_2015,Doha,Hard,QF,1,27,(7)Ivo Karlovic [CRO] d. (1)Djokovic,6-7(2) 7-6(6) 6-4,,0.85,9.80%,1.80%,72.30%,75.30%,61.30%,4-Mar,2:16
5_Jan_2015,Doha,Hard,R16,1,57,(1)Djokovic d. Sergiy Stakhovsky [UKR],6-2 6-1,,1.97,9.80%,3.90%,66.70%,85.30%,47.10%,3-Mar,1:01
5_Jan_2015,Doha,Hard,R32,1,68,(1)Djokovic d. Dusan Lajovic [SRB],6-2 6-1, (ch),1.61,6.00%,4.00%,70.00%,68.60%,53.30%,4-Mar,0:59
9_Nov_2014,Tour Finals,Hard,F,1,2,(1)Djokovic d. (2)Roger Federer [SUI],W/O,,,,,,,,,
9_Nov_2014,Tour Finals,Hard,SF,1,5,(1)Djokovic d. (4)Kei Nishikori [JPN],6-1 3-6 6-0,,1.68,5.20%,3.40%,58.60%,82.40%,54.20%,4-Feb,1:28
9_Nov_2014,Tour Finals,Hard,RR,1,4,(1)Djokovic d. (3)Stan Wawrinka [SUI],6-3 6-0,,2.06,6.30%,0.00%,70.80%,76.50%,50.00%,3-Feb,1:05
9_Nov_2014,Tour Finals,Hard,RR,1,7,(1)Djokovic d. (6)Tomas Berdych [CZE],6-2 6-2,,2.37,7.30%,2.40%,58.50%,83.30%,70.60%,0/0,1:09
9_Nov_2014,Tour Finals,Hard,RR,1,9,(1)Djokovic d. (8)Marin Cilic [CRO],6-1 6-1,,2.05,10.80%,2.70%,62.20%,78.30%,57.10%,0/1,0:57
27_Oct_2014,Paris Masters,Hard,F,1,10,(1)Djokovic d. (7)Milos Raonic [CAN],6-2 6-3, (ch),1.67,7.10%,0.00%,75.00%,81.00%,50.00%,4-Apr,1:23
27_Oct_2014,Paris Masters,Hard,SF,1,7,(1)Djokovic d. (6)Kei Nishikori [JPN],6-2 6-3, (ch),1.92,16.70%,0.00%,75.00%,80.60%,50.00%,4-Mar,1:02
27_Oct_2014,Paris Masters,Hard,QF,1,8,(1)Djokovic d. (8)Andy Murray [GBR],7-5 6-2, (ch),1.64,1.80%,1.80%,63.60%,80.00%,60.00%,2-Jan,1:41
27_Oct_2014,Paris Masters,Hard,R16,1,21,(1)Djokovic d. Gael Monfils [FRA],6-3 7-6(2), (ch),1.22,1.40%,7.10%,55.70%,82.10%,51.60%,3-Feb,1:32
27_Oct_2014,Paris Masters,Hard,R32,1,24,(1)Djokovic d. Philipp Kohlschreiber [GER],6-3 6-4,,1.27,4.80%,1.60%,61.30%,73.70%,54.20%,0/1,1:25
5_Oct_2014,Shanghai Masters,Hard,SF,1,3,(3)Roger Federer [SUI] d. (1)Djokovic,6-4 6-4, (ch),0.8,6.50%,0.00%,68.80%,60.40%,54.20%,10-Aug,1:36
5_Oct_2014,Shanghai Masters,Hard,QF,1,5,(1)Djokovic d. (5)David Ferrer [ESP],6-4 6-2,,1.97,7.50%,0.00%,71.70%,84.20%,60.00%,2-Feb,1:35
5_Oct_2014,Shanghai Masters,Hard,R16,1,85,(1)Djokovic d. Mikhail Kukushkin [KAZ],6-3 4-6 6-4,,1.06,13.70%,2.10%,68.40%,75.40%,46.70%,5-Mar,2:06
5_Oct_2014,Shanghai Masters,Hard,R32,1,39,(1)Djokovic d. Dominic Thiem [AUT],6-3 6-4, (ch),1.8,12.70%,1.80%,78.20%,81.40%,58.30%,2-Feb,1:28
29_Sep_2014,Beijing,Hard,F,1,6,(1)Djokovic d. (3)Tomas Berdych [CZE],6-0 6-2, (ch),1.93,8.90%,2.20%,71.10%,68.80%,61.50%,2-Jan,1:07
29_Sep_2014,Beijing,Hard,SF,1,11,(1)Djokovic d. (6)Andy Murray [GBR],6-3 6-4, (ch),1.54,6.50%,0.00%,56.50%,68.60%,74.10%,5-Apr,1:37
29_Sep_2014,Beijing,Hard,QF,1,10,(1)Djokovic d. (5)Grigor Dimitrov [BUL],6-2 6-4,,1.36,3.20%,4.80%,61.90%,79.50%,33.30%,8-Jun,1:30
29_Sep_2014,Beijing,Hard,R16,1,41,(1)Djokovic d. Vasek Pospisil [CAN],6-3 7-5,,2.03,10.00%,0.00%,68.00%,82.40%,68.80%,0/1,1:26
29_Sep_2014,Beijing,Hard,R32,1,38,(1)Djokovic d. Guillermo Garcia Lopez [ESP],6-2 6-1,,1.72,2.00%,2.00%,69.40%,58.80%,66.70%,6-Apr,1:04
25_Aug_2014,US Open,Hard,SF,1,11,(10)Kei Nishikori [JPN] d. (1)Djokovic,6-4 1-6 7-6(4) 6-3, (ch),1.07,13.40%,3.60%,58.90%,80.30%,37.00%,7-Feb,2:52
