Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
19_Mar_2018,Miami Masters,Hard,R128,71,81,Pierre Hugues Herbert [FRA] d. Fritz,7-6(4) 6-4,,0.85,5.40%,2.70%,60.80%,66.70%,55.20%,3-Jan,1:35
5_Mar_2018,Indian Wells Masters,Hard,R16,74,49,Borna Coric [CRO] d. Fritz,6-2 6-7(6) 6-4,,0.67,5.40%,3.20%,52.70%,77.60%,43.20%,9-Apr,2:11
5_Mar_2018,Indian Wells Masters,Hard,R32,74,39,Fritz d. Fernando Verdasco [ESP],4-6 6-2 7-6(1),,1.13,4.30%,2.20%,69.60%,78.10%,46.40%,4-Feb,2:07
5_Mar_2018,Indian Wells Masters,Hard,R64,74,31,Fritz d. (27)Andrey Rublev [RUS],6-4 7-6(4),,1.07,11.50%,0.00%,62.80%,67.30%,37.90%,6-Mar,1:33
5_Mar_2018,Indian Wells Masters,Hard,R128,74,199,Fritz d. (WC)Reilly Opelka [USA],4-6 7-6(6) 6-4,,0.87,4.20%,2.50%,62.20%,70.30%,66.70%,9-Aug,2:20
26_Feb_2018,Indian Wells CH,Hard,SF,77,191,Darian King [BAR] d. (4)Fritz,3-6 7-6(1) 6-2,,0.78,3.70%,2.80%,58.70%,68.80%,40.00%,13/16,2:08
26_Feb_2018,Indian Wells CH,Hard,QF,77,100,(4)Fritz d. (8)Dudi Sela [ISR],6-3 6-2,,2.11,13.30%,2.20%,71.10%,90.60%,53.80%,0/0,0:49
26_Feb_2018,Indian Wells CH,Hard,R16,77,141,(4)Fritz d. Norbert Gombos [SVK],6-3 6-4,,1.28,9.00%,4.50%,56.70%,73.70%,62.10%,4-Apr,1:25
26_Feb_2018,Indian Wells CH,Hard,R32,77,231,(4)Fritz d. (WC)Noah Rubin [USA],6-3 6-3,,1.96,17.40%,2.20%,65.20%,83.30%,75.00%,0/0,0:56
19_Feb_2018,Delray Beach,Hard,QF,85,46,Denis Shapovalov [CAN] d. Fritz,7-5 6-4,,0.85,1.70%,3.40%,63.80%,81.10%,47.60%,0/2,1:16
19_Feb_2018,Delray Beach,Hard,R16,85,93,Fritz d. Mikhail Youzhny [RUS],6-1 4-6 6-3,,1.2,16.50%,5.10%,65.80%,76.90%,37.00%,8-Jun,1:49
19_Feb_2018,Delray Beach,Hard,R32,85,12,Fritz d. (4)Sam Querrey [USA],2-6 6-3 7-6(4),,0.93,10.20%,3.10%,69.40%,76.50%,50.00%,8-Jun,1:48
29_Jan_2018,Dallas CH,Hard,QF,76,167,Denis Kudla [USA] d. (3)Fritz,6-3 6-3,,0.58,16.70%,5.00%,58.30%,74.30%,28.00%,11-Aug,1:06
29_Jan_2018,Dallas CH,Hard,R16,76,175,(3)Fritz d. Bradley Klahn [USA],6-4 2-6 7-6(2),,0.92,10.20%,3.10%,54.10%,75.50%,46.70%,9-May,1:55
29_Jan_2018,Dallas CH,Hard,R32,76,331,(3)Fritz d. (Q)Inigo Cervantes Huegun [ESP],6-2 5-7 6-1,,1.47,10.10%,2.50%,70.90%,80.40%,39.10%,3-Jan,1:47
22_Jan_2018,Newport Beach CH,Hard,F,91,220,(3)Fritz d. Bradley Klahn [USA],3-6 7-5 6-0,,1.52,12.10%,3.00%,60.60%,77.50%,53.80%,7-Apr,1:35
22_Jan_2018,Newport Beach CH,Hard,SF,91,207,(3)Fritz d. (WC)Reilly Opelka [USA],6-3 7-6(6),,1.53,3.20%,3.20%,46.80%,75.90%,75.80%,0/0,1:25
22_Jan_2018,Newport Beach CH,Hard,QF,91,161,(3)Fritz d. Noah Rubin [USA],6-3 6-2,,1.72,13.20%,0.00%,60.40%,78.10%,66.70%,1-Jan,1:09
22_Jan_2018,Newport Beach CH,Hard,R16,91,621,(3)Fritz d. (WC)Thai Son Kwiatkowski [USA],6-4 6-4,,1.35,24.60%,3.50%,64.90%,81.10%,45.00%,0/1,1:16
22_Jan_2018,Newport Beach CH,Hard,R32,91,439,(3)Fritz d. (Q)Guillermo Olaso [ESP],6-3 6-4,,1.03,19.10%,1.50%,52.90%,80.60%,46.90%,5-Apr,1:15
15_Jan_2018,Australian Open,Hard,Q2,91,165,Mathias Bourgue [FRA] d. (1)Fritz,7-6(3) 0-6 6-4,,1.22,7.50%,5.00%,52.50%,81.00%,50.00%,4-Jan,2:25
15_Jan_2018,Australian Open,Hard,Q1,91,283,(1)Fritz d. Samuel Groth [AUS],6-4 3-6 7-6(3),,0.98,8.40%,2.80%,58.90%,69.80%,56.80%,7-May,2:11
1_Jan_2018,Noumea CH,Hard,F,104,201,Noah Rubin [USA] d. (2)Fritz,7-5 6-4,,0.95,6.20%,6.20%,50.80%,78.80%,43.80%,4-Jan,1:36
1_Jan_2018,Noumea CH,Hard,SF,104,158,(2)Fritz d. (7)Kenny De Schepper [FRA],6-3 6-7(5) 7-6(2),,1.16,6.50%,2.80%,68.20%,74.00%,55.90%,7-Apr,2:24
1_Jan_2018,Noumea CH,Hard,QF,104,337,(2)Fritz d. (Q)Tim Puetz [GER],6-3 3-6 6-2,,1.32,10.30%,5.90%,52.90%,83.30%,62.50%,0/1,1:41
1_Jan_2018,Noumea CH,Hard,R16,104,215,(2)Fritz d. Kevin King [USA],7-6(4) 5-7 6-4,,1.02,12.30%,4.70%,66.00%,78.60%,61.10%,2-Jan,2:19
1_Jan_2018,Noumea CH,Hard,R32,104,225,(2)Fritz d. Dennis Novak [AUT],6-3 6-4,,1.76,13.20%,1.90%,58.50%,83.90%,63.60%,2-Jan,1:16
13_Nov_2017,Champaign CH,Hard,SF,110,117,(5)Bjorn Fratangelo [USA] d. (3)Fritz,3-6 6-3 6-2,,0.98,20.80%,3.90%,59.70%,82.60%,38.70%,13-Oct,1:32
13_Nov_2017,Champaign CH,Hard,QF,110,157,(3)Fritz d. (8)Tommy Paul [USA],6-1 3-0 RET,,2.33,19.40%,0.00%,58.10%,72.20%,76.90%,2-Feb,0:35
13_Nov_2017,Champaign CH,Hard,R16,110,635,(3)Fritz d. (Q)Ronnie Schneider [USA],6-4 6-3,,2.52,18.20%,2.30%,56.80%,84.00%,78.90%,0/0,1:07
13_Nov_2017,Champaign CH,Hard,R32,110,257,(3)Fritz d. Alexander Sarkissian [USA],6-2 6-1,,3.25,28.90%,0.00%,63.20%,91.70%,71.40%,0/0,0:42
6_Nov_2017,Knoxville CH,Hard,QF,111,279,(Q)Filip Peliwo [CAN] d. (3)Fritz,7-6(7) 6-1,,0.83,13.60%,4.50%,57.60%,63.20%,50.00%,6-Mar,1:26
6_Nov_2017,Knoxville CH,Hard,R16,111,203,(3)Fritz d. Noah Rubin [USA],7-6(5) 6-1,,1.29,14.90%,3.00%,46.30%,87.10%,47.20%,8-Jul,1:30
6_Nov_2017,Knoxville CH,Hard,R32,111,175,(3)Fritz d. Mackenzie Mcdonald [USA],6-4 6-3,,1.38,10.00%,1.70%,56.70%,76.50%,53.80%,4-Mar,1:30
23_Oct_2017,Ho Chi Minh City CH,Hard,QF,109,167,(5)Go Soeda [JPN] d. (1)Fritz,6-3 7-5,,0.71,11.00%,11.00%,49.30%,75.00%,27.00%,9-Apr,1:19
23_Oct_2017,Ho Chi Minh City CH,Hard,R16,109,229,(1)Fritz d. Prajnesh Gunneswaran [IND],6-3 6-3,,1.62,7.40%,5.60%,63.00%,88.20%,45.00%,4-Apr,1:06
23_Oct_2017,Ho Chi Minh City CH,Hard,R32,109,549,(1)Fritz d. N Vijay Sundar Prashanth [IND],6-2 6-4,,1.1,12.20%,1.40%,55.40%,75.60%,48.50%,7-Jul,1:25
16_Oct_2017,Ningbo CH,Hard,R32,99,185,Duck Hee Lee [KOR] d. (3)Fritz,6-3 3-6 6-3,,0.97,5.30%,2.60%,63.20%,72.90%,53.60%,6-Mar,1:46
9_Oct_2017,Shanghai Masters,Hard,Q1,87,84,(13)Vasek Pospisil [CAN] d. Fritz,6-3 7-6(5),,0.84,7.20%,5.80%,65.20%,75.60%,45.80%,4-Mar,1:26
25_Sep_2017,Chengdu,Hard,QF,94,72,Guido Pella [ARG] d. (Q)Fritz,6-3 7-6(3),,0.82,10.50%,3.50%,65.10%,71.40%,33.30%,10-Jul,1:41
25_Sep_2017,Chengdu,Hard,R16,94,59,(Q)Fritz d. Nikoloz Basilashvili [GEO],6-3 3-6 6-1,,1.32,16.40%,4.10%,69.90%,74.50%,50.00%,5-Mar,1:26
25_Sep_2017,Chengdu,Hard,R32,94,220,(Q)Fritz d. (WC)Di Wu [CHN],7-5 6-1,,1.54,11.80%,3.90%,56.90%,86.20%,54.50%,2-Feb,1:03
25_Sep_2017,Chengdu,Hard,Q2,94,311,(1)Fritz d. (7)Marco Chiudinelli [SUI],6-4 6-2,,2.11,25.00%,2.30%,59.10%,100.00%,50.00%,0/1,1:02
25_Sep_2017,Chengdu,Hard,Q1,94,,(1)Fritz d. (Alt)Aisam Ul Haq Qureshi [PAK],6-3 6-4,,2.95,28.30%,2.20%,58.70%,92.60%,78.90%,0/0,0:56
28_Aug_2017,US Open,Hard,R64,108,8,(6)Dominic Thiem [AUT] d. Fritz,6-4 6-4 4-6 7-5,,1,5.30%,2.30%,60.20%,72.50%,54.70%,9-May,2:50
28_Aug_2017,US Open,Hard,R128,108,83,Fritz d. Marcos Baghdatis [CYP],6-4 6-4 6-3,,1.15,6.70%,4.80%,57.70%,66.70%,56.80%,10-Aug,1:59
21_Aug_2017,Winston-Salem,Hard,QF,116,15,(1)Roberto Bautista Agut [ESP] d. (WC)Fritz,6-2 7-6(3),,0.51,13.00%,1.40%,52.20%,72.20%,48.50%,5-Mar,1:29
21_Aug_2017,Winston-Salem,Hard,R16,116,40,(WC)Fritz d. (7)Paolo Lorenzi [ITA],7-6(3) 7-6(5),,0.93,10.10%,4.50%,50.60%,71.10%,50.00%,7-Apr,1:57
21_Aug_2017,Winston-Salem,Hard,R32,116,43,(WC)Fritz d. (10)Yuichi Sugita [JPN],6-3 6-2,,1.9,25.00%,4.20%,45.80%,81.80%,69.20%,0/0,1:06
21_Aug_2017,Winston-Salem,Hard,R64,116,80,(WC)Fritz d. Malek Jaziri [TUN],4-6 6-4 6-3,,1.01,11.20%,8.40%,54.20%,77.60%,40.80%,12-Sep,2:02
14_Aug_2017,Vancouver CH,Hard,QF,120,128,Cedrik Marcel Stebe [GER] d. (SE)Fritz,4-6 7-6(5) 6-2,,0.88,7.80%,5.20%,55.20%,78.10%,32.70%,11-Jun,2:11
14_Aug_2017,Vancouver CH,Hard,R16,120,105,(SE)Fritz d. (8)Tennys Sandgren [USA],6-2 6-2,,1.62,14.80%,0.00%,51.90%,85.70%,53.80%,4-Apr,1:03
14_Aug_2017,Vancouver CH,Hard,R32,120,442,(SE)Fritz d. (Q)Takanyi Garanganga [ZIM],6-3 6-2,,1.6,16.30%,8.20%,55.10%,81.50%,54.50%,3-Feb,0:57
7_Aug_2017,Aptos CH,Hard,SF,131,336,(Q)Liam Broady [GBR] d. (WC)Fritz,7-6(3) 6-3,,0.78,8.70%,2.90%,50.70%,71.40%,58.80%,5-Apr,1:32
7_Aug_2017,Aptos CH,Hard,QF,131,102,(WC)Fritz d. (6)Tennys Sandgren [USA],7-5 7-6(1),,1.14,7.20%,2.40%,54.20%,73.30%,55.30%,9-Jul,1:50
7_Aug_2017,Aptos CH,Hard,R16,131,288,(WC)Fritz d. (Q)Austin Krajicek [USA],2-6 6-1 6-2,,1.43,12.10%,3.00%,63.60%,81.00%,50.00%,4-Feb,1:20
7_Aug_2017,Aptos CH,Hard,R32,131,147,(WC)Fritz d. Konstantin Kravchuk [RUS],6-3 6-4,,1.49,10.50%,1.80%,57.90%,72.70%,62.50%,7-May,1:19
31_Jul_2017,Los Cabos,Hard,QF,127,454,(WC)Thanasi Kokkinakis [AUS] d. Fritz,7-6(5) 6-2,,0.86,12.10%,4.50%,48.50%,68.80%,44.10%,5-Jan,1:30
31_Jul_2017,Los Cabos,Hard,R16,127,23,Fritz d. (3)Albert Ramos [ESP],7-6(5) 6-4,,1.14,8.80%,5.90%,51.50%,80.00%,63.60%,2-Jan,1:31
31_Jul_2017,Los Cabos,Hard,R32,127,102,Fritz d. Mikhail Kukushkin [KAZ],6-7(5) 6-2 6-2,,1.46,12.50%,4.50%,53.40%,80.90%,56.10%,5-Apr,2:16
24_Jul_2017,Atlanta,Hard,R32,125,461,(WC)Christopher Eubanks [USA] d. (WC)Fritz,7-6(5) 6-4,,0.87,11.90%,0.00%,59.70%,72.50%,70.40%,0/1,1:21
17_Jul_2017,Newport,Grass,R32,120,185,Tobias Kamke [GER] d. Fritz,6-3 6-3,,0.65,5.30%,8.80%,50.90%,65.50%,28.60%,7-Feb,1:07
10_Jul_2017,Winnetka CH,Hard,R16,128,355,Tommy Paul [USA] d. (2)Fritz,7-6(7) 7-5,,0.78,5.40%,3.20%,46.20%,81.40%,44.00%,8-Jun,1:53
10_Jul_2017,Winnetka CH,Hard,R32,128,212,(2)Fritz d. James Mcgee [IRL],6-4 6-3,,1.33,10.10%,5.80%,56.50%,84.60%,40.00%,5-Apr,1:12
3_Jul_2017,Wimbledon,Grass,R128,128,21,(23)John Isner [USA] d. (Q)Fritz,6-4 7-6(3) 6-3,,0.63,15.40%,1.30%,64.10%,76.00%,67.90%,0/2,1:31
3_Jul_2017,Wimbledon,Grass,Q3,128,171,(21)Fritz d. Vincent Millot [FRA],6-3 7-5 6-4,,,,,,,,,
3_Jul_2017,Wimbledon,Grass,Q2,128,433,(21)Fritz d. Alejandro Gonzalez [COL],6-1 6-3,,,,,,,,,
3_Jul_2017,Wimbledon,Grass,Q1,128,183,(21)Fritz d. Marco Chiudinelli [SUI],6-3 5-7 6-1,,,,,,,,,
19_Jun_2017,Ilkley CH,Grass,QF,132,96,(3)Evgeny Donskoy [RUS] d. Fritz,7-6(3) 6-4,,0.85,18.30%,0.00%,67.60%,70.80%,56.50%,5-Apr,1:24
19_Jun_2017,Ilkley CH,Grass,R16,132,226,Fritz d. (PR)Yuki Bhambri [IND],1-6 7-6(3) 6-3,,0.95,4.10%,3.10%,55.70%,74.10%,39.50%,8-Mar,2:03
19_Jun_2017,Ilkley CH,Grass,R32,132,107,Fritz d. (5)Go Soeda [JPN],6-3 6-4,,1.64,15.70%,2.00%,70.60%,88.90%,53.30%,0/0,0:58
12_Jun_2017,Stuttgart,Grass,Q1,135,183,Marco Chiudinelli [SUI] d. (4)Fritz,7-5 4-6 6-3,,0.89,12.00%,2.00%,59.00%,71.20%,41.50%,8-Apr,2:11
5_Jun_2017,Surbiton CH,Grass,R32,133,180,(LL)Andrew Whittington [AUS] d. Fritz,7-6(4) 4-6 7-5,,0.91,2.60%,6.00%,65.50%,73.70%,47.50%,13-Oct,2:13
20_Mar_2017,Miami Masters,Hard,R64,126,31,(26)Philipp Kohlschreiber [GER] d. Fritz,7-5 3-6 7-6(4),,0.98,5.40%,2.70%,52.30%,65.50%,49.10%,11-Jun,2:31
20_Mar_2017,Miami Masters,Hard,R128,126,96,Fritz d. Adam Pavlasek [CZE],6-2 6-3,,1.62,6.70%,4.40%,44.40%,85.00%,52.00%,0/2,1:07
6_Mar_2017,Indian Wells Masters,Hard,R32,136,53,Malek Jaziri [TUN] d. (WC)Fritz,6-4 3-6 6-3,,0.86,9.50%,0.00%,52.70%,74.40%,62.90%,6-Mar,1:40
6_Mar_2017,Indian Wells Masters,Hard,R64,136,7,(WC)Fritz d. (6)Marin Cilic [CRO],4-6 7-5 6-4,,1.02,9.40%,2.80%,56.60%,68.30%,43.50%,13-Aug,2:17
6_Mar_2017,Indian Wells Masters,Hard,R128,136,40,(WC)Fritz d. Benoit Paire [FRA],6-3 6-2,,1.53,9.30%,0.00%,64.80%,68.60%,78.90%,1-Jan,1:05
27_Feb_2017,Acapulco,Hard,R32,136,65,Adrian Mannarino [FRA] d. (Q)Fritz,3-6 7-6(5) 6-4, (ch),1.06,5.00%,3.00%,48.00%,72.90%,57.70%,6-Mar,2:14
27_Feb_2017,Acapulco,Hard,Q2,136,79,Fritz d. (2)Jordan Thompson [AUS],5-7 6-2 6-2,,1.28,14.60%,1.20%,59.80%,69.40%,54.50%,6-Mar,1:57
27_Feb_2017,Acapulco,Hard,Q1,136,94,Fritz d. (7)Konstantin Kravchuk [RUS],7-6(5) 6-1,,2.14,17.30%,5.80%,59.60%,90.30%,66.70%,0/0,1:08
20_Feb_2017,Delray Beach,Hard,R16,112,69,Donald Young [USA] d. Fritz,4-6 6-3 6-4,,1.23,12.00%,1.30%,56.00%,76.20%,57.60%,5-Feb,1:57
