Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
21-Feb-22,Acapulco,Hard,F,5,12,(4)Nadal d. (6)Cameron Norrie [GBR],6-4 6-4,1.26,5.30%,0.00%,78.90%,71.10%,41.70%,3/5,01:54
21-Feb-22,Acapulco,Hard,SF,5,2,(4)Nadal d. (1)Daniil Medvedev [RUS],6-3 6-3,1.29,2.50%,1.30%,71.30%,64.90%,65.20%,11/11,02:00
21-Feb-22,Acapulco,Hard,QF,5,39,(4)Nadal d. Tommy Paul [USA],6-0 7-6(5),1.37,3.00%,6.00%,58.20%,69.20%,46.40%,4/7,02:03
21-Feb-22,Acapulco,Hard,R16,5,130,(4)Nadal d. (LL)Stefan Kozlov [USA],6-0 6-3,2.15,5.00%,0.00%,77.50%,77.40%,66.70%,0/1,01:16
21-Feb-22,Acapulco,Hard,R32,5,100,(4)Nadal d. (LL)Denis Kudla [USA],6-3 6-2,4.46,20.00%,0.00%,67.50%,96.30%,76.90%,0/0,01:16
17-Jan-22,Australian Open,Hard,F,5,2,(6)Nadal d. (2)Daniil Medvedev [RUS],2-6 6-7(5) 6-4 6-4 7-5,0.94,1.60%,2.60%,61.90%,66.70%,47.20%,16/22,05:24
17-Jan-22,Australian Open,Hard,SF,5,7,(6)Nadal d. (7)Matteo Berrettini [ITA],6-3 6-2 3-6 6-3,1.19,4.90%,2.00%,68.60%,72.90%,62.50%,1/2,02:55
17-Jan-22,Australian Open,Hard,QF,5,14,(6)Nadal d. (14)Denis Shapovalov [CAN],6-3 6-4 4-6 3-6 6-3,1.11,5.50%,7.50%,68.50%,79.00%,45.70%,6/8,04:08
17-Jan-22,Australian Open,Hard,R16,5,69,(6)Nadal d. Adrian Mannarino [FRA],7-6(14) 6-2 6-2,1.58,18.20%,6.80%,54.50%,87.50%,60.00%,1/2,02:40
17-Jan-22,Australian Open,Hard,R32,5,30,(6)Nadal d. (28)Karen Khachanov [RUS],6-3 6-2 3-6 6-1,1.62,4.10%,6.10%,67.30%,83.30%,56.30%,4/5,02:50
17-Jan-22,Australian Open,Hard,R64,5,126,(6)Nadal d. (Q)Yannick Hanfmann [GER],6-2 6-3 6-4,1.49,1.20%,5.90%,54.10%,76.10%,64.10%,2/2,02:42
17-Jan-22,Australian Open,Hard,R128,5,66,(6)Nadal d. Marcos Giron [USA],6-1 6-4 6-2,2.13,9.70%,2.80%,70.80%,84.30%,61.90%,2/2,01:49
03-Jan-22,Melbourne,Hard,F,6,112,(1)Nadal d. (Q)Maxime Cressy [USA],7-6(6) 6-3,1.4,14.10%,6.30%,64.10%,78.00%,65.20%,0/1,01:47
03-Jan-22,Melbourne,Hard,SF,6,95,(1)Nadal d. Emil Ruusuvuori [FIN],6-4 7-5,1.35,4.40%,1.50%,69.10%,76.60%,52.40%,5/6,01:56
03-Jan-22,Melbourne,Hard,QF,6,65,(1)Nadal d. Tallon Griekspoor [NED],W/O,,,,,,,,
03-Jan-22,Melbourne,Hard,R16,6,104,(1)Nadal d. (Q)Ricardas Berankis [LTU],6-2 7-5,1.38,5.30%,3.50%,63.20%,77.80%,42.90%,0/2,01:31
02-Aug-21,Washington,Hard,R16,3,50,(14)Lloyd Harris [RSA] d. (1)Nadal,6-4 1-6 6-4,1.07,9.90%,2.50%,64.20%,78.80%,44.80%,1/3,02:10
02-Aug-21,Washington,Hard,R32,3,192,(1)Nadal d. (WC)Jack Sock [USA],6-2 4-6 7-6(1),1.13,7.00%,2.60%,58.80%,70.10%,57.40%,8/10,03:04
31-May-21,Roland Garros,Clay,SF,3,1,(1)Novak Djokovic [SRB] d. (3)Nadal,3-6 6-3 7-6(4) 6-2,0.86,4.50%,6.00%,64.70%,59.30%,40.40%,14/22,04:11
31-May-21,Roland Garros,Clay,QF,3,10,(3)Nadal d. (10)Diego Schwartzman [ARG],6-3 4-6 6-4 6-0,1.6,6.60%,3.30%,65.90%,73.30%,67.70%,1/4,02:45
31-May-21,Roland Garros,Clay,R16,3,19,(3)Nadal d. (18)Jannik Sinner [ITA],7-5 6-3 6-0,1.69,4.80%,8.40%,57.80%,81.30%,42.90%,3/7,02:17
31-May-21,Roland Garros,Clay,R32,3,45,(3)Nadal d. Cameron Norrie [GBR],6-3 6-3 6-3,1.59,3.90%,2.60%,61.80%,78.70%,55.20%,1/3,02:07
31-May-21,Roland Garros,Clay,R64,3,53,(3)Nadal d. Richard Gasquet [FRA],6-0 7-5 6-2,1.62,3.90%,3.90%,58.40%,84.40%,46.90%,3/4,02:14
31-May-21,Roland Garros,Clay,R128,3,63,(3)Nadal d. Alexei Popyrin [AUS],6-3 6-2 7-6(3),1.29,7.50%,5.40%,63.40%,81.40%,55.90%,3/4,02:23
10-May-21,Rome Masters,Clay,F,3,1,(2)Nadal d. (1)Novak Djokovic [SRB],7-5 1-6 6-3,1.04,3.10%,1.00%,75.00%,65.30%,45.80%,5/8,02:49
10-May-21,Rome Masters,Clay,SF,3,47,(2)Nadal d. Reilly Opelka [USA],6-4 6-4,1.37,8.80%,1.80%,75.40%,83.70%,57.10%,4/4,01:32
10-May-21,Rome Masters,Clay,QF,3,6,(2)Nadal d. (6)Alexander Zverev [GER],6-3 6-4,1.21,1.40%,0.00%,72.50%,58.00%,78.90%,9/10,01:59
10-May-21,Rome Masters,Clay,R16,3,14,(2)Nadal d. (13)Denis Shapovalov [CAN],3-6 6-4 7-6(3),1.04,1.70%,1.70%,68.90%,64.60%,45.90%,5/10,03:27
10-May-21,Rome Masters,Clay,R32,3,18,(2)Nadal d. Jannik Sinner [ITA],7-5 6-4,1.26,0.00%,1.60%,49.20%,70.00%,54.80%,1/4,02:10
03-May-21,Madrid Masters,Clay,QF,2,6,(5)Alexander Zverev [GER] d. (1)Nadal,6-4 6-4,0.77,0.00%,4.50%,63.60%,61.90%,50.00%,3/6,01:44
03-May-21,Madrid Masters,Clay,R16,2,76,(1)Nadal d. (Q)Alexei Popyrin [AUS],6-3 6-3,1.3,1.80%,0.00%,63.60%,71.40%,60.00%,5/6,01:19
03-May-21,Madrid Masters,Clay,R32,2,120,(1)Nadal d. (WC)Carlos Alcaraz [ESP],6-1 6-2,2.19,2.20%,6.70%,57.80%,80.80%,57.90%,2/3,01:17
19-Apr-21,Barcelona,Clay,F,3,5,(1)Nadal d. (2)Stefanos Tsitsipas [GRE],6-4 6-7(6) 7-5,1.04,1.60%,4.10%,63.90%,69.20%,54.50%,1/11,03:38
19-Apr-21,Barcelona,Clay,SF,3,13,(1)Nadal d. (6)Pablo Carreno Busta [ESP],6-3 6-2,1.53,5.40%,5.40%,62.50%,77.10%,52.40%,3/4,01:29
19-Apr-21,Barcelona,Clay,QF,3,58,(1)Nadal d. Cameron Norrie [GBR],6-1 6-4,1.45,7.00%,3.50%,59.60%,70.60%,56.50%,2/3,01:34
19-Apr-21,Barcelona,Clay,R16,3,39,(1)Nadal d. Kei Nishikori [JPN],6-0 2-6 6-2,1.2,2.40%,3.70%,59.80%,65.30%,51.50%,1/11,02:19
19-Apr-21,Barcelona,Clay,R32,3,111,(1)Nadal d. (Q)Ilya Ivashka [BLR],3-6 6-2 6-4,1.26,1.20%,2.50%,61.70%,80.00%,51.60%,1/3,02:19
12-Apr-21,Monte Carlo Masters,Clay,QF,3,8,(6)Andrey Rublev [RUS] d. (3)Nadal,6-2 4-6 6-2,0.88,1.10%,8.00%,59.10%,55.80%,41.70%,1/8,02:32
12-Apr-21,Monte Carlo Masters,Clay,R16,3,17,(3)Nadal d. (14)Grigor Dimitrov [BUL],6-1 6-1,2.73,8.10%,2.70%,64.90%,79.20%,76.90%,0/0,00:55
12-Apr-21,Monte Carlo Masters,Clay,R32,3,87,(3)Nadal d. (Q)Federico Delbonis [ARG],6-1 6-2,1.75,3.80%,3.80%,63.50%,72.70%,57.90%,4/5,01:20
08-Feb-21,Australian Open,Hard,QF,2,6,(5)Stefanos Tsitsipas [GRE] d. (2)Nadal,3-6 2-6 7-6(4) 6-4 7-5,0.88,9.90%,1.30%,68.20%,77.70%,58.30%,3/5,04:05
08-Feb-21,Australian Open,Hard,R16,2,17,(2)Nadal d. (16)Fabio Fognini [ITA],6-3 6-4 6-2,1.74,8.30%,4.20%,59.70%,76.70%,69.00%,4/6,02:16
08-Feb-21,Australian Open,Hard,R32,2,69,(2)Nadal d. Cameron Norrie [GBR],7-5 6-2 7-5,1.73,8.50%,1.20%,68.30%,76.80%,69.20%,0/1,02:14
08-Feb-21,Australian Open,Hard,R64,2,177,(2)Nadal d. (Q)Michael Mmoh [USA],6-1 6-4 6-2,2.08,10.40%,4.50%,76.10%,84.30%,56.30%,0/0,01:47
08-Feb-21,Australian Open,Hard,R128,2,56,(2)Nadal d. Laslo Djere [SRB],6-3 6-4 6-1,1.65,6.90%,1.40%,66.70%,83.30%,45.80%,4/5,01:52
16-Nov-20,Tour Finals,Hard,SF,2,4,(4)Daniil Medvedev [RUS] d. (2)Nadal,3-6 7-6(4) 6-3,0.76,2.60%,2.60%,56.40%,74.20%,37.30%,7/11,02:35
16-Nov-20,Tour Finals,Hard,RR,2,3,(3)Dominic Thiem [AUT] d. (2)Nadal,7-6(7) 7-6(4),0.95,2.50%,1.30%,60.00%,68.80%,59.40%,4/5,02:25
16-Nov-20,Tour Finals,Hard,RR,2,6,(2)Nadal d. (6)Stefanos Tsitsipas [GRE],6-4 4-6 6-2,1.49,11.10%,1.40%,65.30%,80.90%,60.00%,1/3,02:04
16-Nov-20,Tour Finals,Hard,RR,2,8,(2)Nadal d. (7)Andrey Rublev [RUS],6-3 6-4,1.63,3.70%,0.00%,72.20%,82.10%,66.70%,0/0,01:17
02-Nov-20,Paris Masters,Hard,SF,2,7,(4)Alexander Zverev [GER] d. (1)Nadal,6-4 7-5,0.71,7.40%,0.00%,67.60%,63.00%,54.50%,5/8,01:39
02-Nov-20,Paris Masters,Hard,QF,2,15,(1)Nadal d. (9)Pablo Carreno Busta [ESP],4-6 7-5 6-1,1.45,8.30%,2.40%,61.90%,80.80%,62.50%,4/5,02:13
02-Nov-20,Paris Masters,Hard,R16,2,61,(1)Nadal d. Jordan Thompson [AUS],6-1 7-6(3),1.84,5.10%,5.10%,61.00%,86.10%,69.60%,1/1,01:33
02-Nov-20,Paris Masters,Hard,R32,2,64,(1)Nadal d. Feliciano Lopez [ESP],4-6 7-6(5) 6-4,1.38,17.60%,3.30%,62.60%,89.50%,55.90%,3/4,02:30
28-Sep-20,Roland Garros,Clay,F,2,1,(1)Nadal d. (2)Novak Djokovic [SRB],6-0 6-2 7-5,1.52,4.80%,1.20%,65.50%,67.30%,65.50%,4/5,02:41
28-Sep-20,Roland Garros,Clay,SF,2,14,(2)Nadal d. (12)Diego Schwartzman [ARG],6-3 6-3 7-6(0),1.3,2.60%,0.00%,69.20%,67.90%,52.80%,9/12,03:09
28-Sep-20,Roland Garros,Clay,QF,2,75,(2)Nadal d. Jannik Sinner [ITA],7-6(4) 6-4 6-1,1.31,0.00%,1.00%,64.90%,66.70%,58.80%,5/7,02:49
28-Sep-20,Roland Garros,Clay,R16,2,213,(2)Nadal d. (Q)Sebastian Korda [USA],6-1 6-1 6-2,1.7,1.30%,1.30%,67.90%,62.30%,72.00%,5/6,01:55
28-Sep-20,Roland Garros,Clay,R32,2,74,(2)Nadal d. Stefano Travaglia [ITA],6-1 6-4 6-0,2.51,3.20%,0.00%,72.60%,77.80%,82.40%,0/0,01:35
28-Sep-20,Roland Garros,Clay,R64,2,236,(2)Nadal d. Mackenzie Mcdonald [USA],6-1 6-0 6-3,1.94,1.40%,5.60%,68.10%,75.50%,60.90%,0/0,01:40
28-Sep-20,Roland Garros,Clay,R128,2,83,(2)Nadal d. Egor Gerasimov [BLR],6-4 6-4 6-2,1.84,4.20%,2.80%,63.40%,82.20%,65.40%,1/2,02:05
14-Sep-20,Rome Masters,Clay,QF,2,15,(8)Diego Schwartzman [ARG] d. (2)Nadal,6-2 7-5,0.71,3.20%,0.00%,42.90%,48.10%,44.40%,4/9,02:03
14-Sep-20,Rome Masters,Clay,R16,2,25,(2)Nadal d. Dusan Lajovic [SRB],6-1 6-3,1.59,4.90%,2.40%,65.90%,63.00%,64.30%,2/4,01:30
14-Sep-20,Rome Masters,Clay,R32,2,18,(2)Nadal d. Pablo Carreno Busta [ESP],6-1 6-1,2.79,5.10%,5.10%,48.70%,78.90%,80.00%,1/1,01:13
24-Feb-20,Acapulco,Hard,F,2,35,(1)Nadal d. Taylor Fritz [USA],6-3 6-2,2.17,2.20%,4.30%,63.00%,82.80%,76.50%,1/1,01:14
24-Feb-20,Acapulco,Hard,SF,2,22,(1)Nadal d. (7)Grigor Dimitrov [BUL],6-3 6-2,1.26,6.20%,4.60%,63.10%,68.30%,37.50%,4/6,01:43
24-Feb-20,Acapulco,Hard,QF,2,76,(1)Nadal d. Soon Woo Kwon [KOR],6-2 6-1,1.71,8.80%,3.50%,56.10%,75.00%,64.00%,8/8,01:31
24-Feb-20,Acapulco,Hard,R16,2,50,(1)Nadal d. Miomir Kecmanovic [SRB],6-2 7-5,1.4,5.10%,5.10%,54.20%,81.30%,44.40%,1/3,01:35
24-Feb-20,Acapulco,Hard,R32,2,54,(1)Nadal d. Pablo Andujar [ESP],6-3 6-2,1.55,8.20%,4.10%,59.20%,72.40%,55.00%,2/4,01:30
20-Jan-20,Australian Open,Hard,QF,1,5,(5)Dominic Thiem [AUT] d. (1)Nadal,7-6(3) 7-6(4) 4-6 7-6(6),0.92,7.30%,2.00%,69.50%,68.60%,52.20%,5/8,04:10
20-Jan-20,Australian Open,Hard,R16,1,26,(1)Nadal d. (23)Nick Kyrgios [AUS],6-3 3-6 7-6(6) 7-6(4),1.59,10.00%,3.30%,65.00%,84.60%,64.30%,1/3,03:38
20-Jan-20,Australian Open,Hard,R32,1,30,(1)Nadal d. (27)Pablo Carreno Busta [ESP],6-1 6-2 6-4,2.66,14.50%,0.00%,62.90%,87.20%,78.30%,0/0,01:38
20-Jan-20,Australian Open,Hard,R64,1,76,(1)Nadal d. Federico Delbonis [ARG],6-3 7-6(4) 6-1,1.9,9.00%,1.10%,68.50%,85.20%,60.70%,0/0,02:30
20-Jan-20,Australian Open,Hard,R128,1,73,(1)Nadal d. Hugo Dellien [BOL],6-2 6-3 6-0,1.63,7.00%,7.00%,62.00%,70.50%,59.30%,3/5,02:02
06-Jan-20,Atp Cup,Hard,F,1,2,Novak Djokovic [SRB] d. Nadal,6-2 7-6(4),0.61,7.10%,4.30%,72.90%,76.50%,31.60%,6/8,01:55
06-Jan-20,Atp Cup,Hard,SF,1,18,Nadal d. Alex De Minaur [AUS],4-6 7-5 6-1,1.21,6.00%,3.60%,72.60%,78.70%,43.50%,1/3,02:13
06-Jan-20,Atp Cup,Hard,QF,1,11,David Goffin [BEL] d. Nadal,6-4 7-6(3),0.94,4.90%,4.90%,62.20%,66.70%,48.40%,1/11,02:23
06-Jan-20,Atp Cup,Hard,RR,1,72,Nadal d. Yoshihito Nishioka [JPN],7-6(4) 6-4,1.23,9.20%,3.90%,63.20%,68.80%,64.30%,6/8,02:07
06-Jan-20,Atp Cup,Hard,RR,1,26,Nadal d. Nikoloz Basilashvili [GEO],6-3 7-5,1.54,3.60%,3.60%,62.50%,74.30%,57.10%,2/5,01:49
06-Jan-20,Atp Cup,Hard,RR,1,45,Nadal d. Pablo Cuevas [URU],6-2 6-1,2.49,13.60%,2.30%,61.40%,88.90%,64.70%,1/1,01:13
24-Nov-19,Davis Cup Finals F: CAN vs ESP,Hard,RR,1,15,Nadal d. Denis Shapovalov [CAN],6-3 7-6(7),1.43,9.50%,1.40%,68.90%,82.40%,56.50%,1/1,01:55
23-Nov-19,Davis Cup Finals SF: GBR vs ESP,Hard,RR,1,42,Nadal d. Daniel Evans [GBR],6-4 6-0,2.13,19.60%,0.00%,63.00%,82.80%,64.70%,0/0,01:25
22-Nov-19,Davis Cup Finals QF: ARG vs ESP,Hard,RR,1,14,Nadal d. Diego Schwartzman [ARG],6-1 6-2,3.17,21.10%,0.00%,60.50%,95.70%,66.70%,0/0,01:00
20-Nov-19,Davis Cup Finals RR: CRO vs ESP,Hard,RR,1,280,Nadal d. Borna Gojo [CRO],6-4 6-3,4.44,15.00%,2.50%,72.50%,93.10%,81.80%,0/0,01:25
19-Nov-19,Davis Cup Finals RR: ESP vs RUS,Hard,RR,1,17,Nadal d. Karen Khachanov [RUS],6-3 7-6(7),1.04,13.40%,1.20%,67.10%,72.70%,51.90%,2/2,02:10
11-Nov-19,Tour Finals,Hard,RR,1,4,(1)Nadal d. (4)Daniil Medvedev [RUS],6-7(3) 6-3 7-6(4),1.04,3.70%,1.90%,64.50%,72.50%,57.90%,4/6,02:46
11-Nov-19,Tour Finals,Hard,RR,1,6,(1)Nadal d. (6)Stefanos Tsitsipas [GRE],6-7(4) 6-4 7-5,1.35,6.50%,3.20%,65.60%,85.20%,56.30%,0/0,02:52
11-Nov-19,Tour Finals,Hard,RR,1,7,(7)Alexander Zverev [GER] d. (1)Nadal,6-2 6-4,0.54,8.30%,0.00%,61.70%,62.20%,43.50%,1/4,01:24
28-Oct-19,Paris Masters,Hard,SF,2,28,Denis Shapovalov [CAN] d. (2)Nadal,W/O,,,,,,,,
28-Oct-19,Paris Masters,Hard,QF,2,35,(2)Nadal d. (WC)Jo Wilfried Tsonga [FRA],7-6(4) 6-1,1.6,12.10%,1.70%,69.00%,92.50%,44.40%,0/0,01:35
28-Oct-19,Paris Masters,Hard,R16,2,16,(2)Nadal d. (16)Stan Wawrinka [SUI],6-4 6-4,1.08,6.50%,1.60%,62.90%,76.90%,60.90%,2/2,01:27
28-Oct-19,Paris Masters,Hard,R32,2,43,(2)Nadal d. (WC)Adrian Mannarino [FRA],7-5 6-4,1.66,13.10%,0.00%,70.50%,76.70%,77.80%,0/0,01:48
26-Aug-19,US Open,Hard,F,2,5,(2)Nadal d. (5)Daniil Medvedev [RUS],7-5 6-3 5-7 4-6 6-4,1.17,3.10%,3.10%,58.50%,77.40%,51.50%,1/10,04:50
26-Aug-19,US Open,Hard,SF,2,25,(2)Nadal d. (24)Matteo Berrettini [ITA],7-6(6) 6-4 6-1,2.4,5.30%,5.30%,54.70%,90.20%,73.50%,0/0,02:35
26-Aug-19,US Open,Hard,QF,2,21,(2)Nadal d. (20)Diego Schwartzman [ARG],6-4 7-5 6-2,1.27,5.50%,1.10%,62.60%,70.20%,50.00%,6/10,02:47
26-Aug-19,US Open,Hard,R16,2,23,(2)Nadal d. (22)Marin Cilic [CRO],6-3 3-6 6-1 6-2,1.41,11.80%,6.50%,57.00%,83.00%,47.50%,1/3,02:49
26-Aug-19,US Open,Hard,R32,2,170,(2)Nadal d. (Q)Hyeon Chung [KOR],6-3 6-4 6-2,1.89,5.60%,1.40%,50.70%,88.90%,68.60%,0/0,01:59
26-Aug-19,US Open,Hard,R64,2,203,(2)Nadal d. Thanasi Kokkinakis [AUS],W/O,,,,,,,,
26-Aug-19,US Open,Hard,R128,2,60,(2)Nadal d. John Millman [AUS],6-3 6-2 6-2,1.54,7.80%,3.90%,57.10%,79.50%,57.60%,3/3,02:08
05-Aug-19,Canada Masters,Hard,F,2,9,(1)Nadal d. (8)Daniil Medvedev [RUS],6-3 6-0,2.05,0.00%,2.20%,71.70%,81.80%,61.50%,1/1,01:10
05-Aug-19,Canada Masters,Hard,SF,2,20,(1)Nadal d. (16)Gael Monfils [FRA],W/O,,,,,,,,
05-Aug-19,Canada Masters,Hard,QF,2,11,(1)Nadal d. (7)Fabio Fognini [ITA],2-6 6-1 6-2,1.31,10.00%,1.40%,57.10%,87.50%,36.70%,3/5,01:57
05-Aug-19,Canada Masters,Hard,R16,2,24,(1)Nadal d. Guido Pella [ARG],6-3 6-4,1.27,11.10%,3.20%,65.10%,78.00%,50.00%,2/3,01:41
05-Aug-19,Canada Masters,Hard,R32,2,53,(1)Nadal d. (Q)Daniel Evans [GBR],7-6(6) 6-4,1.24,10.40%,1.50%,58.20%,79.50%,60.70%,0/2,02:01
01-Jul-19,Wimbledon,Grass,SF,2,3,(2)Roger Federer [SUI] d. (3)Nadal,7-6(3) 1-6 6-3 6-4,0.85,7.90%,3.10%,63.80%,74.10%,47.80%,8/10,03:02
01-Jul-19,Wimbledon,Grass,QF,2,65,(3)Nadal d. Sam Querrey [USA],7-5 6-2 6-2,1.52,10.90%,2.20%,59.80%,81.80%,54.10%,6/7,02:07
01-Jul-19,Wimbledon,Grass,R16,2,69,(3)Nadal d. Joao Sousa [POR],6-2 6-2 6-2,2.22,8.20%,4.90%,57.40%,85.70%,69.20%,0/0,01:45
01-Jul-19,Wimbledon,Grass,R32,2,72,(3)Nadal d. Jo Wilfried Tsonga [FRA],6-2 6-3 6-2,2.88,17.50%,1.60%,69.80%,88.60%,73.70%,0/0,01:48
01-Jul-19,Wimbledon,Grass,R64,2,43,(3)Nadal d. Nick Kyrgios [AUS],6-3 3-6 7-6(5) 7-6(3),1.36,8.70%,1.70%,63.50%,82.20%,71.40%,0/2,03:04
01-Jul-19,Wimbledon,Grass,R128,2,274,(3)Nadal d. (Q)Yuichi Sugita [JPN],6-3 6-1 6-3,1.56,13.40%,2.40%,56.10%,78.30%,58.30%,4/5,02:01
27-May-19,Roland Garros,Clay,F,2,4,(2)Nadal d. (4)Dominic Thiem [AUT],6-3 5-7 6-1 6-1,1.52,2.80%,0.00%,73.60%,73.10%,64.30%,4/6,03:01
27-May-19,Roland Garros,Clay,SF,2,3,(2)Nadal d. (3)Roger Federer [SUI],6-3 6-4 6-2,1.39,3.40%,1.10%,81.80%,68.10%,56.30%,2/4,02:25
27-May-19,Roland Garros,Clay,QF,2,7,(2)Nadal d. (7)Kei Nishikori [JPN],6-1 6-1 6-3,1.78,4.30%,4.30%,72.50%,76.00%,52.60%,4/5,01:51
27-May-19,Roland Garros,Clay,R16,2,78,(2)Nadal d. Juan Ignacio Londero [ARG],6-2 6-3 6-3,1.57,7.90%,1.30%,71.10%,74.10%,59.10%,4/5,02:13
27-May-19,Roland Garros,Clay,R32,2,29,(2)Nadal d. (27)David Goffin [BEL],6-1 6-3 4-6 6-3,1.64,5.20%,5.20%,58.30%,78.60%,70.00%,1/2,02:49
27-May-19,Roland Garros,Clay,R64,2,114,(2)Nadal d. (Q)Yannick Maden [GER],6-1 6-2 6-4,1.77,4.20%,4.20%,63.90%,73.90%,61.50%,0/2,02:09
27-May-19,Roland Garros,Clay,R128,2,180,(2)Nadal d. (Q)Yannick Hanfmann [GER],6-2 6-1 6-3,2.12,7.40%,2.90%,69.10%,83.00%,61.90%,4/4,01:57
13-May-19,Rome Masters,Clay,F,2,1,(2)Nadal d. (1)Novak Djokovic [SRB],6-0 4-6 6-1,1.58,0.00%,0.00%,72.70%,72.90%,61.10%,1/2,02:25
13-May-19,Rome Masters,Clay,SF,2,7,(2)Nadal d. (8)Stefanos Tsitsipas [GRE],6-3 6-4,1.41,1.70%,1.70%,59.30%,71.40%,79.20%,2/2,01:42
13-May-19,Rome Masters,Clay,QF,2,38,(2)Nadal d. Fernando Verdasco [ESP],6-4 6-0,1.62,3.40%,1.70%,69.50%,75.60%,38.90%,8/9,01:38
13-May-19,Rome Masters,Clay,R16,2,18,(2)Nadal d. (14)Nikoloz Basilashvili [GEO],6-1 6-0,2.84,2.70%,2.70%,67.60%,80.00%,75.00%,1/1,01:02
13-May-19,Rome Masters,Clay,R32,2,42,(2)Nadal d. Jeremy Chardy [FRA],6-0 6-1,2.29,2.60%,2.60%,64.10%,68.00%,85.70%,1/1,01:07
06-May-19,Madrid Masters,Clay,SF,2,9,(8)Stefanos Tsitsipas [GRE] d. (2)Nadal,6-4 2-6 6-3,1.07,1.10%,1.10%,73.40%,59.40%,44.00%,1/8,02:34
06-May-19,Madrid Masters,Clay,QF,2,34,(2)Nadal d. Stan Wawrinka [SUI],6-1 6-2,3.1,0.00%,0.00%,71.80%,78.60%,90.90%,0/0,01:08
06-May-19,Madrid Masters,Clay,R16,2,37,(2)Nadal d. Frances Tiafoe [USA],6-3 6-4,2.02,11.80%,0.00%,64.70%,87.90%,66.70%,1/1,01:32
06-May-19,Madrid Masters,Clay,R32,2,30,(2)Nadal d. (WC)Felix Auger Aliassime [CAN],6-3 6-3,1.91,4.40%,6.70%,71.10%,84.40%,53.80%,0/1,01:37
22-Apr-19,Barcelona,Clay,SF,2,5,(3)Dominic Thiem [AUT] d. (1)Nadal,6-4 6-4,0.64,1.30%,6.30%,73.80%,64.40%,42.90%,10/12,02:04
22-Apr-19,Barcelona,Clay,QF,2,51,(1)Nadal d. Jan Lennard Struff [GER],7-5 7-5,1.51,5.10%,0.00%,74.60%,72.70%,86.70%,1/2,01:43
22-Apr-19,Barcelona,Clay,R16,2,155,(1)Nadal d. (WC)David Ferrer [ESP],6-3 6-3,1.19,0.00%,1.60%,70.50%,65.10%,55.60%,4/5,01:56
22-Apr-19,Barcelona,Clay,R32,2,63,(1)Nadal d. Leonardo Mayer [ARG],6-7(7) 6-4 6-2,1.28,1.10%,2.20%,64.80%,69.50%,68.80%,2/3,02:49
15-Apr-19,Monte Carlo Masters,Clay,SF,2,18,(13)Fabio Fognini [ITA] d. (2)Nadal,6-4 6-2,0.73,0.00%,3.40%,69.50%,43.90%,38.90%,4/10,01:36
15-Apr-19,Monte Carlo Masters,Clay,QF,2,35,(2)Nadal d. Guido Pella [ARG],7-6(1) 6-3,1.18,5.50%,4.10%,65.80%,58.30%,44.00%,1/8,02:20
15-Apr-19,Monte Carlo Masters,Clay,R16,2,28,(2)Nadal d. Grigor Dimitrov [BUL],6-4 6-1,1.39,1.70%,5.20%,55.20%,81.30%,46.20%,1/2,01:34
15-Apr-19,Monte Carlo Masters,Clay,R32,2,22,(2)Nadal d. Roberto Bautista Agut [ESP],6-1 6-1,1.8,0.00%,6.40%,59.60%,64.30%,73.70%,5/5,01:16
04-Mar-19,Indian Wells Masters,Hard,SF,2,4,(4)Roger Federer [SUI] d. (2)Nadal,W/O,,,,,,,,
04-Mar-19,Indian Wells Masters,Hard,QF,2,13,(2)Nadal d. (12)Karen Khachanov [RUS],7-6(2) 7-6(2),1.15,1.20%,3.60%,59.50%,76.00%,55.90%,4/6,02:16
04-Mar-19,Indian Wells Masters,Hard,R16,2,113,(2)Nadal d. (Q)Filip Krajinovic [SRB],6-3 6-4,1.63,13.50%,0.00%,55.80%,69.00%,82.60%,0/1,01:26
04-Mar-19,Indian Wells Masters,Hard,R32,2,26,(2)Nadal d. (25)Diego Schwartzman [ARG],6-3 6-1,2.15,7.00%,2.30%,62.80%,81.50%,68.80%,0/0,01:15
04-Mar-19,Indian Wells Masters,Hard,R64,2,192,(2)Nadal d. (WC)Jared Donaldson [USA],6-1 6-1,2.24,16.20%,8.10%,54.10%,85.00%,64.70%,0/0,01:12
25-Feb-19,Acapulco,Hard,R16,2,72,Nick Kyrgios [AUS] d. (1)Nadal,3-6 7-6(2) 7-6(6),1.36,7.60%,2.90%,61.00%,84.40%,63.40%,1/1,03:03
25-Feb-19,Acapulco,Hard,R32,2,76,(1)Nadal d. Mischa Zverev [GER],6-3 6-3,1.4,5.40%,7.10%,53.60%,66.70%,73.10%,1/1,01:20
14-Jan-19,Australian Open,Hard,F,2,1,(1)Novak Djokovic [SRB] d. (2)Nadal,6-3 6-2 6-3,0.42,4.10%,2.70%,64.40%,51.10%,61.50%,3/8,02:04
14-Jan-19,Australian Open,Hard,SF,2,15,(2)Nadal d. (14)Stefanos Tsitsipas [GRE],6-2 6-4 6-0,2.35,8.20%,0.00%,65.60%,85.00%,71.40%,1/1,01:46
14-Jan-19,Australian Open,Hard,QF,2,39,(2)Nadal d. Frances Tiafoe [USA],6-3 6-4 6-2,1.76,14.30%,0.00%,74.00%,84.20%,60.00%,2/2,01:47
