Date,Tournament,Surface,Rd,Rk,vRk,Result,Score,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
08-Jul-02,Gstaad,Clay,R32,11,46,(3)Federer d. Hicham Arazi [MAR],6-4 6-3,1.24,17.10%,4.30%,55.70%,87.20%,38.70%,4/4,01:25
24-Jun-02,Wimbledon,Grass,R128,9,154,(Q)Mario Ancic [CRO] d. (7)Federer,6-3 7-6(2) 6-3,0.73,1.20%,9.30%,54.70%,76.60%,46.20%,3/6,01:40
17-Jun-02,s Hertogenbosch,Grass,QF,9,31,(6)Sjeng Schalken [NED] d. (2)Federer,3-6 7-5 6-3,0.92,3.60%,9.50%,57.10%,75.00%,44.40%,3/7,01:38
17-Jun-02,s Hertogenbosch,Grass,R16,9,127,(2)Federer d. Ivo Heuberger [SUI],6-4 RET,0.98,2.90%,0.00%,57.10%,65.00%,73.30%,1/1,00:36
17-Jun-02,s Hertogenbosch,Grass,R32,9,,(2)Federer d. (WC)Richard Krajicek [NED],6-2 7-5,1.47,5.30%,3.50%,57.90%,81.80%,62.50%,3/3,00:58
10-Jun-02,Halle,Grass,SF,10,66,Nicolas Kiefer [GER] d. (2)Federer,4-6 6-4 6-4,1.06,13.30%,6.00%,53.00%,81.80%,46.20%,1/5,01:42
10-Jun-02,Halle,Grass,QF,10,67,(2)Federer d. Mikhail Youzhny [RUS],6-3 6-4,1.21,15.50%,1.70%,72.40%,78.60%,50.00%,1/2,00:59
10-Jun-02,Halle,Grass,R16,10,206,(2)Federer d. (Q)David Prinosil [GER],6-2 6-4,1.32,8.30%,6.70%,55.00%,75.80%,48.10%,3/4,01:06
10-Jun-02,Halle,Grass,R32,10,,(2)Federer d. (WC)Hendrik Dreekmann [GER],6-7(5) 6-3 6-4,1.48,16.30%,5.40%,64.10%,88.10%,60.60%,0/0,01:45
27-May-02,Roland Garros,Clay,R128,8,45,Hicham Arazi [MAR] d. (8)Federer,6-3 6-2 6-4,0.7,5.90%,4.70%,50.60%,67.40%,35.70%,1/8,01:35
13-May-02,Hamburg Masters,Clay,F,14,5,(11)Federer d. (6)Marat Safin [RUS],6-1 6-3 6-4,1.34,4.90%,2.50%,53.10%,74.40%,44.70%,4/7,02:02
13-May-02,Hamburg Masters,Clay,SF,14,39,(11)Federer d. Max Mirnyi [BLR],6-4 6-4,1.42,11.90%,1.70%,66.10%,79.50%,50.00%,2/3,01:24
13-May-02,Hamburg Masters,Clay,QF,14,7,(11)Federer d. (2)Gustavo Kuerten [BRA],6-0 1-6 6-2,1.17,10.10%,5.80%,50.70%,68.60%,50.00%,9/12,01:25
13-May-02,Hamburg Masters,Clay,R16,14,67,(11)Federer d. (Q)Adrian Voinea [ROU],7-5 6-4,1.21,3.10%,1.60%,60.90%,76.90%,56.00%,1/2,01:11
13-May-02,Hamburg Masters,Clay,R32,14,42,(11)Federer d. Bohdan Ulihrach [CZE],6-3 6-0,1.93,10.80%,5.40%,48.60%,77.80%,63.20%,1/2,00:42
13-May-02,Hamburg Masters,Clay,R64,14,29,(11)Federer d. Nicolas Lapentti [ECU],6-1 6-4,1.35,7.00%,1.40%,70.40%,56.00%,61.90%,14/16,01:21
06-May-02,Rome Masters,Clay,R64,11,58,Andrea Gaudenzi [ITA] d. (11)Federer,6-4 6-4,0.59,10.70%,0.00%,55.40%,71.00%,56.00%,0/2,01:12
15-Apr-02,Monte Carlo Masters,Clay,R32,11,35,David Nalbandian [ARG] d. (9)Federer,6-2 6-1,0.58,4.80%,0.00%,68.30%,58.10%,30.00%,7/12,01:01
15-Apr-02,Monte Carlo Masters,Clay,R64,11,69,(9)Federer d. (Q)Mariano Zabaleta [ARG],7-6(2) 6-4,,,,,,,,
18-Mar-02,Miami Masters,Hard,F,14,10,(9)Andre Agassi [USA] d. (12)Federer,6-3 6-3 3-6 6-4,1,9.00%,2.70%,62.20%,65.20%,59.50%,1/7,02:21
18-Mar-02,Miami Masters,Hard,SF,14,1,(12)Federer d. (1)Lleyton Hewitt [AUS],6-3 6-4,1.63,10.20%,0.00%,54.20%,78.10%,70.40%,3/3,01:29
18-Mar-02,Miami Masters,Hard,QF,14,28,(12)Federer d. (26)Andrei Pavel [ROU],6-1 6-1,1.88,11.10%,0.00%,66.70%,83.30%,46.70%,1/1,00:55
18-Mar-02,Miami Masters,Hard,R16,14,6,(12)Federer d. (5)Tim Henman [GBR],6-2 RET,2,8.70%,4.30%,56.50%,69.20%,80.00%,0/0,00:35
18-Mar-02,Miami Masters,Hard,R32,14,25,(12)Federer d. (23)Albert Portas [ESP],6-4 6-1,2.12,12.80%,4.30%,63.80%,86.70%,64.70%,1/1,01:07
18-Mar-02,Miami Masters,Hard,R64,14,139,(12)Federer d. (Q)Jeff Morrison [USA],6-1 7-6(6),1.21,9.00%,2.60%,61.50%,72.90%,53.30%,5/5,01:09
11-Mar-02,Indian Wells Masters,Hard,R16,14,22,Thomas Enqvist [SWE] d. (12)Federer,6-4 6-3,0.72,14.90%,0.00%,62.70%,57.10%,52.00%,7/10,01:14
11-Mar-02,Indian Wells Masters,Hard,R32,14,51,(12)Federer d. Stefan Koubek [AUT],6-4 6-4,1.25,5.00%,6.70%,53.30%,65.60%,53.60%,2/5,01:14
11-Mar-02,Indian Wells Masters,Hard,R64,14,33,(12)Federer d. Xavier Malisse [BEL],6-7(5) 7-6(3) 6-3,1.15,11.40%,3.30%,52.80%,78.50%,53.40%,2/3,02:18
25-Feb-02,Dubai,Hard,R16,14,40,Rainer Schuettler [GER] d. (6)Federer,6-3 6-1,0.52,5.70%,3.80%,66.00%,68.60%,16.70%,4/8,00:53
25-Feb-02,Dubai,Hard,R32,14,76,(6)Federer d. (Q)Adrian Voinea [ROU],6-3 6-4,1.33,9.70%,3.20%,71.00%,72.70%,55.60%,5/6,00:56
18-Feb-02,Rotterdam,Hard,QF,13,22,Nicolas Escude [FRA] d. (7)Federer,3-6 7-6(8) 7-5,0.89,10.40%,3.50%,55.70%,79.70%,49.00%,3/4,02:06
18-Feb-02,Rotterdam,Hard,R16,13,20,(7)Federer d. Thomas Enqvist [SWE],W/O,,,,,,,,
18-Feb-02,Rotterdam,Hard,R32,13,124,(7)Federer d. (WC)John Van Lottum [NED],6-3 6-4,1.76,9.10%,3.60%,50.90%,92.90%,63.00%,0/0,01:10
08-Feb-02,Davis Cup WG R1: RUS vs SUI,Clay,RR,13,7,Federer d. Marat Safin [RUS],7-5 6-1 6-2,,,,,,,,
08-Feb-02,Davis Cup WG R1: RUS vs SUI,Clay,RR,13,4,Federer d. Yevgeny Kafelnikov [RUS],7-6(6) 6-1 6-1,,,,,,,,
28-Jan-02,Milan,Carpet,F,13,87,Davide Sanguinetti [ITA] d. (2)Federer,7-6(2) 4-6 6-1,0.94,5.20%,5.20%,58.80%,68.40%,47.50%,1/9,02:05
28-Jan-02,Milan,Carpet,SF,13,30,(2)Federer d. (7)Greg Rusedski [GBR],7-6(7) 7-6(4),1.17,10.30%,2.60%,71.80%,83.90%,59.10%,0/0,01:34
28-Jan-02,Milan,Carpet,QF,13,74,(2)Federer d. Sargis Sargsian [ARM],4-6 6-3 6-3,1.11,12.50%,2.10%,67.70%,66.20%,51.60%,5/8,01:34
28-Jan-02,Milan,Carpet,R16,13,84,(2)Federer d. Nikolay Davydenko [RUS],6-3 6-7(4) 7-5,1.58,8.20%,1.00%,73.20%,78.90%,69.20%,1/1,02:03
28-Jan-02,Milan,Carpet,R32,13,50,(2)Federer d. Stefan Koubek [AUT],7-6(2) 6-3,1.14,7.90%,3.90%,65.80%,80.00%,46.20%,1/2,01:08
14-Jan-02,Australian Open,Hard,R16,12,9,(7)Tommy Haas [GER] d. (11)Federer,7-6(3) 4-6 3-6 6-4 8-6,0.95,14.30%,3.40%,60.60%,74.50%,50.70%,1/11,03:35
14-Jan-02,Australian Open,Hard,R32,12,41,(11)Federer d. Rainer Schuettler [GER],7-6(6) 7-6(5) 6-4,1.3,6.70%,1.00%,62.90%,75.80%,61.50%,0/2,02:17
14-Jan-02,Australian Open,Hard,R64,12,93,(11)Federer d. Attila Savolt [HUN],6-2 7-5 6-4,1.63,11.60%,0.00%,69.80%,80.00%,57.70%,4/5,02:04
14-Jan-02,Australian Open,Hard,R128,12,94,(11)Federer d. Michael Chang [USA],6-4 6-4 6-3,1.46,10.50%,4.70%,66.30%,86.00%,37.90%,3/4,02:06
07-Jan-02,Sydney,Hard,F,13,67,(2)Federer d. (Q)Juan Ignacio Chela [ARG],6-3 6-3,1.84,14.60%,0.00%,60.40%,79.30%,78.90%,0/0,00:53
07-Jan-02,Sydney,Hard,SF,13,15,(2)Federer d. (3)Andy Roddick [USA],7-6(3) 6-4,1.36,10.00%,5.70%,52.90%,83.80%,57.60%,4/5,01:21
07-Jan-02,Sydney,Hard,QF,13,47,(2)Federer d. Marcelo Rios [CHI],6-7(2) 7-6(4) 6-3,0.96,12.60%,1.80%,60.40%,77.60%,59.10%,5/6,01:51
07-Jan-02,Sydney,Hard,R16,13,31,(2)Federer d. Xavier Malisse [BEL],6-2 6-4,1.32,7.20%,4.30%,56.50%,69.20%,40.00%,1/12,01:08
07-Jan-02,Sydney,Hard,R32,13,34,(2)Federer d. Tommy Robredo [ESP],7-6(5) 7-6(5),1.19,5.30%,4.00%,57.30%,83.70%,62.50%,0/1,01:27
29-Oct-01,Paris Masters,Carpet,R32,13,40,Jiri Novak [CZE] d. (10)Federer,6-4 6-7(4) 7-6(2),0.86,12.00%,1.60%,64.80%,70.40%,47.70%,1/9,01:58
22-Oct-01,Basel,Carpet,F,13,11,(2)Tim Henman [GBR] d. (4)Federer,6-3 6-4 6-2,0.75,2.20%,2.20%,56.00%,68.60%,47.50%,3/7,01:55
22-Oct-01,Basel,Carpet,SF,13,64,(4)Federer d. Julien Boutter [FRA],7-6(3) 6-4,1.37,14.30%,1.40%,60.00%,85.70%,57.10%,1/1,01:30
22-Oct-01,Basel,Carpet,QF,13,16,(4)Federer d. (6)Andy Roddick [USA],3-6 6-3 7-6(5),1.18,13.10%,2.40%,60.70%,84.30%,54.50%,1/3,01:41
22-Oct-01,Basel,Carpet,R16,13,39,(4)Federer d. Xavier Malisse [BEL],6-3 6-4,1.5,11.10%,1.90%,57.40%,90.30%,56.50%,0/0,01:03
22-Oct-01,Basel,Carpet,R32,13,34,(4)Federer d. Albert Costa [ESP],6-3 6-3,1.83,18.40%,4.10%,65.30%,87.50%,58.80%,3/3,01:02
15-Oct-01,Stuttgart Masters,Hard,R32,12,36,Wayne Ferreira [RSA] d. (11)Federer,7-6(1) 3-6 6-2,0.63,6.30%,1.80%,57.70%,62.50%,59.60%,6/8,01:45
08-Oct-01,Vienna,Hard,QF,12,90,(WC)Stefan Koubek [AUT] d. (4)Federer,7-6(3) 7-5,0.9,4.00%,1.30%,65.30%,69.40%,61.50%,1/2,01:37
08-Oct-01,Vienna,Hard,R16,12,33,(4)Federer d. Albert Costa [ESP],7-6(1) 6-2,1.02,7.60%,2.50%,51.90%,82.90%,47.40%,7/8,01:27
08-Oct-01,Vienna,Hard,R32,12,78,(4)Federer d. (LL)Nicolas Massu [CHI],4-6 7-6(8) 6-4,1.05,14.80%,4.60%,63.90%,71.00%,48.70%,4/7,02:42
01-Oct-01,Moscow,Carpet,R32,12,39,Nicolas Kiefer [GER] d. (3)Federer,6-3 1-6 7-6(4),1.16,10.00%,1.30%,63.70%,72.50%,65.50%,2/4,01:56
27-Aug-01,US Open,Hard,R16,13,2,(2)Andre Agassi [USA] d. (13)Federer,6-1 6-2 6-4,0.63,1.70%,3.40%,47.50%,60.70%,48.40%,1/6,01:23
27-Aug-01,US Open,Hard,R32,13,24,(13)Federer d. (24)Sjeng Schalken [NED],6-4 7-5 7-6(3),1.56,11.80%,7.50%,58.10%,87.00%,53.80%,1/3,01:58
27-Aug-01,US Open,Hard,R64,13,327,(13)Federer d. (WC)Robby Ginepri [USA],6-2 7-5 6-1,1.7,19.30%,2.40%,66.30%,80.00%,57.10%,5/5,01:25
27-Aug-01,US Open,Hard,R128,13,72,(13)Federer d. Lars Burgsmuller [GER],6-4 6-4 6-4,1.09,11.80%,5.50%,61.80%,70.60%,59.50%,10/10,02:03
09-Jul-01,Gstaad,Clay,R32,14,70,Ivan Ljubicic [CRO] d. (5)Federer,6-2 6-1,0.41,12.50%,8.30%,41.70%,60.00%,42.90%,5/9,00:50
25-Jun-01,Wimbledon,Grass,QF,15,11,(6)Tim Henman [GBR] d. (15)Federer,7-5 7-6(6) 2-6 7-6(6),0.95,8.00%,1.30%,60.70%,75.80%,49.20%,6/9,03:13
25-Jun-01,Wimbledon,Grass,R16,15,6,(15)Federer d. (1)Pete Sampras [USA],7-6(7) 5-7 6-4 6-7(2) 7-5,1.12,13.80%,3.30%,62.40%,82.30%,51.50%,9/11,03:41
25-Jun-01,Wimbledon,Grass,R32,15,41,(15)Federer d. (33)Jonas Bjorkman [SWE],7-6(4) 6-3 7-6(2),1.16,6.90%,3.10%,62.30%,72.80%,57.10%,10/11,02:21
25-Jun-01,Wimbledon,Grass,R64,15,53,(15)Federer d. Xavier Malisse [BEL],6-3 7-5 3-6 4-6 6-3,0.76,5.80%,0.60%,65.70%,66.40%,54.20%,22/26,02:29
25-Jun-01,Wimbledon,Grass,R128,15,83,(15)Federer d. Christophe Rochus [BEL],6-2 6-3 6-2,2.32,27.70%,0.00%,76.90%,84.00%,60.00%,1/2,01:06
18-Jun-01,s Hertogenbosch,Grass,SF,15,6,(1)Lleyton Hewitt [AUS] d. (4)Federer,6-4 6-2,0.79,5.30%,5.30%,64.90%,56.80%,35.00%,3/8,01:15
18-Jun-01,s Hertogenbosch,Grass,QF,15,107,(4)Federer d. Raemon Sluiter [NED],6-7(4) 6-4 6-4,0.94,10.30%,6.00%,57.80%,79.10%,53.10%,8/8,01:50
18-Jun-01,s Hertogenbosch,Grass,R16,15,193,(4)Federer d. (WC)John Van Lottum [NED],6-0 6-1,2.36,18.60%,2.30%,65.10%,82.10%,53.30%,2/2,00:43
18-Jun-01,s Hertogenbosch,Grass,R32,15,68,(4)Federer d. Antony Dupuis [FRA],7-6(3) 6-4,1.4,3.00%,6.00%,67.20%,82.20%,50.00%,3/4,01:11
11-Jun-01,Halle,Grass,QF,14,10,(2)Patrick Rafter [AUS] d. (6)Federer,4-6 7-6(6) 7-6(4),0.9,8.30%,2.80%,56.90%,85.50%,48.90%,4/5,02:05
11-Jun-01,Halle,Grass,R16,14,28,(6)Federer d. David Prinosil [GER],7-6(8) 7-5,1.42,11.40%,2.90%,65.70%,82.60%,66.70%,1/1,01:18
11-Jun-01,Halle,Grass,R32,14,23,(6)Federer d. Albert Portas [ESP],6-7(4) 6-4 6-2,1.2,8.60%,6.70%,59.00%,80.60%,51.20%,6/7,01:44
28-May-01,Roland Garros,Clay,QF,18,13,(13)Alex Corretja [ESP] d. Federer,7-5 6-4 7-5,0.94,1.90%,4.80%,66.30%,60.90%,42.90%,1/10,02:41
28-May-01,Roland Garros,Clay,R16,18,59,Federer d. Wayne Arthurs [AUS],3-6 6-3 6-4 6-2,1.44,4.70%,2.80%,53.80%,78.90%,59.20%,3/5,02:27
28-May-01,Roland Garros,Clay,R32,18,89,Federer d. David Sanchez [ESP],6-4 6-3 1-6 6-3,1.11,3.60%,2.70%,64.30%,75.00%,40.00%,14/18,02:19
28-May-01,Roland Garros,Clay,R64,18,115,Federer d. Sargis Sargsian [ARM],4-6 3-6 6-2 6-4 9-7,1.17,6.10%,1.40%,66.00%,72.20%,60.00%,7/10,03:17
28-May-01,Roland Garros,Clay,R128,18,239,Federer d. (Q)Stefano Galvani [ITA],6-3 6-3 6-3,1.52,11.90%,6.00%,52.40%,75.00%,57.50%,1/11,01:44
14-May-01,Hamburg Masters,Clay,R64,18,19,Franco Squillari [ARG] d. (16)Federer,6-3 6-4,0.94,0.00%,2.10%,61.70%,79.30%,33.30%,2/5,01:05
07-May-01,Rome Masters,Clay,R16,18,19,Wayne Ferreira [RSA] d. Federer,7-6(4) 6-2,0.91,9.10%,3.60%,50.90%,53.60%,55.60%,2/6,01:23
07-May-01,Rome Masters,Clay,R32,18,2,Federer d. (2)Marat Safin [RUS],4-6 6-4 7-6(5),0.99,4.40%,4.40%,56.90%,70.50%,47.50%,1/10,02:42
07-May-01,Rome Masters,Clay,R64,18,24,Federer d. Thomas Johansson [SWE],7-6(3) 4-6 7-6(5),1.06,3.40%,2.60%,63.80%,74.30%,57.10%,4/6,02:24
16-Apr-01,Monte Carlo Masters,Clay,QF,22,15,(9)Sebastien Grosjean [FRA] d. (15)Federer,6-4 6-3,0.7,4.20%,2.80%,54.90%,56.40%,53.10%,6/9,01:13
16-Apr-01,Monte Carlo Masters,Clay,R16,22,67,(15)Federer d. Arnaud Di Pasquale [FRA],6-1 6-2,2.22,9.30%,0.00%,65.10%,75.00%,80.00%,0/0,01:01
16-Apr-01,Monte Carlo Masters,Clay,R32,22,55,(15)Federer d. Davide Sanguinetti [ITA],7-6(5) 7-6(0),1.06,0.00%,3.30%,44.00%,75.00%,54.90%,7/10,01:44
16-Apr-01,Monte Carlo Masters,Clay,R64,22,33,(15)Federer d. Michael Chang [USA],6-4 6-3,1.17,9.00%,2.60%,62.80%,67.30%,37.90%,1/10,01:25
06-Apr-01,Davis Cup WG QF: SUI vs FRA,Carpet,RR,21,34,Nicolas Escude [FRA] d. Federer,6-4 6-7(1) 6-3 6-4,,,,,,,,
06-Apr-01,Davis Cup WG QF: SUI vs FRA,Carpet,RR,21,10,Federer d. Arnaud Clement [FRA],6-4 3-6 7-6(5) 6-4,,,,,,,,
19-Mar-01,Miami Masters,Hard,QF,24,8,(8)Patrick Rafter [AUS] d. (24)Federer,6-3 6-1,0.57,2.00%,12.20%,51.00%,64.00%,37.50%,4/8,00:56
19-Mar-01,Miami Masters,Hard,R16,24,25,(24)Federer d. (25)Thomas Johansson [SWE],7-6(3) 5-7 7-6(7),1.02,10.40%,4.80%,59.20%,79.70%,47.10%,3/6,02:26
19-Mar-01,Miami Masters,Hard,R32,24,16,(24)Federer d. (16)Mark Philippoussis [AUS],3-6 7-6(4) 6-2,1.28,10.60%,4.70%,54.10%,73.90%,56.40%,4/7,01:52
19-Mar-01,Miami Masters,Hard,R64,24,58,(24)Federer d. Younes El Aynaoui [MAR],6-2 6-2,1.89,6.30%,4.20%,60.40%,79.30%,63.20%,1/1,00:56
12-Mar-01,Indian Wells Masters,Hard,R64,21,43,Nicolas Kiefer [GER] d. Federer,3-6 7-5 6-1,0.91,5.00%,4.00%,57.40%,65.50%,46.50%,13/18,01:57
19-Feb-01,Rotterdam,Hard,F,23,60,(Q)Nicolas Escude [FRA] d. Federer,7-5 3-6 7-6(5),1.03,10.10%,3.70%,50.50%,80.00%,42.60%,5/9,02:23
19-Feb-01,Rotterdam,Hard,SF,23,24,Federer d. Andrei Pavel [ROU],6-7(4) 6-4 6-0,1.32,14.90%,0.00%,60.90%,69.80%,61.80%,4/6,01:50
19-Feb-01,Rotterdam,Hard,QF,23,8,Federer d. (3)Alex Corretja [ESP],6-4 6-2,1.56,15.60%,4.40%,53.30%,75.00%,61.90%,1/3,01:13
19-Feb-01,Rotterdam,Hard,R16,23,13,Federer d. (7)Sebastien Grosjean [FRA],4-6 6-3 6-4,1.1,8.10%,6.10%,59.60%,76.30%,50.00%,8/10,01:53
19-Feb-01,Rotterdam,Hard,R32,23,42,Federer d. Andrew Ilie [AUS],7-6(5) 6-1,1.49,7.10%,3.60%,51.80%,75.90%,55.60%,1/3,01:11
12-Feb-01,Marseille,Hard,SF,23,7,(2)Yevgeny Kafelnikov [RUS] d. (6)Federer,6-7(4) 6-4 6-4,1.19,17.20%,4.30%,52.70%,83.70%,50.00%,2/6,02:06
12-Feb-01,Marseille,Hard,QF,23,78,(6)Federer d. Michel Kratochvil [SUI],6-4 7-6(4),1.04,9.10%,2.60%,48.10%,73.00%,65.00%,4/5,01:28
12-Feb-01,Marseille,Hard,R16,23,146,(6)Federer d. (Q)Bob Bryan [USA],7-6(1) 6-3,1.7,23.40%,4.70%,64.10%,92.70%,52.20%,2/2,01:06
12-Feb-01,Marseille,Hard,R32,23,114,(6)Federer d. (WC)Cyril Saulnier [FRA],7-6(7) 6-4,0.92,22.40%,2.60%,64.50%,89.80%,37.00%,5/6,01:29
09-Feb-01,Davis Cup WG R1: SUI vs USA,Hard,RR,22,37,Federer d. Todd Martin [USA],6-4 7-6(3) 4-6 6-1,,,,,,,,
09-Feb-01,Davis Cup WG R1: SUI vs USA,Hard,RR,22,28,Federer d. Jan Michael Gambill [USA],7-5 6-2 4-6 6-2,,,,,,,,
29-Jan-01,Milan,Carpet,F,27,67,(7)Federer d. Julien Boutter [FRA],6-4 6-7(7) 6-4,1.21,6.80%,3.90%,55.30%,66.70%,60.90%,2/7,02:20
29-Jan-01,Milan,Carpet,SF,27,7,(7)Federer d. (2)Yevgeny Kafelnikov [RUS],6-2 6-7(4) 6-3,1.36,15.90%,3.40%,52.30%,78.30%,52.40%,5/7,01:50
29-Jan-01,Milan,Carpet,QF,27,123,(7)Federer d. (WC)Goran Ivanisevic [CRO],6-4 6-4,1.6,15.40%,3.80%,59.60%,87.10%,66.70%,1/1,00:57
29-Jan-01,Milan,Carpet,R16,27,120,(7)Federer d. (Q)Cyril Saulnier [FRA],2-6 6-3 6-4,1.02,7.70%,9.90%,52.70%,77.10%,37.20%,1/5,01:46
29-Jan-01,Milan,Carpet,R32,27,48,(7)Federer d. Rainer Schuettler [GER],6-3 6-4,2.28,4.70%,0.00%,53.50%,91.30%,60.00%,2/4,01:01
15-Jan-01,Australian Open,Hard,R32,29,18,(15)Arnaud Clement [FRA] d. Federer,7-6(5) 6-4 6-4,0.74,11.00%,8.50%,62.70%,64.90%,40.90%,6/11,02:08
15-Jan-01,Australian Open,Hard,R64,29,46,Federer d. Nicolas Escude [FRA],6-1 6-4 6-4,1.19,11.50%,5.80%,62.50%,72.30%,53.80%,5/6,01:45
15-Jan-01,Australian Open,Hard,R128,29,61,Federer d. Arnaud Di Pasquale [FRA],6-4 4-6 6-1 7-5,1.19,5.00%,0.00%,67.50%,64.20%,64.10%,5/8,02:12
08-Jan-01,Sydney,Hard,QF,30,19,(6)Sebastien Grosjean [FRA] d. Federer,7-5 6-4,0.95,1.50%,3.00%,49.30%,57.60%,47.10%,1/7,01:27
08-Jan-01,Sydney,Hard,R16,30,29,Federer d. Marc Rosset [SUI],6-1 6-2,2.05,7.00%,0.00%,67.40%,75.90%,71.40%,0/0,00:45
08-Jan-01,Sydney,Hard,R32,30,13,Federer d. (3)Wayne Ferreira [RSA],6-3 6-4,1.38,2.00%,2.00%,68.00%,67.60%,62.50%,1/2,00:58
20-Nov-00,Stockholm,Hard,R16,29,55,Andreas Vinciguerra [SWE] d. (7)Federer,7-5 7-6(3),0.68,6.70%,5.60%,61.10%,78.20%,34.30%,4/6,01:24
20-Nov-00,Stockholm,Hard,R32,29,110,(7)Federer d. Mikhail Youzhny [RUS],5-7 6-4 6-3,1.12,10.40%,2.10%,63.50%,72.10%,54.30%,5/8,01:51
13-Nov-00,Paris Masters,Carpet,R64,24,19,Dominik Hrbaty [SVK] d. Federer,4-6 6-2 6-2,0.77,7.80%,3.30%,61.10%,72.70%,37.10%,5/9,01:27
06-Nov-00,Lyon,Carpet,R16,24,74,Karol Kucera [SVK] d. Federer,3-6 6-2 6-1,0.77,3.80%,11.30%,43.80%,62.90%,44.40%,1/6,01:32
06-Nov-00,Lyon,Carpet,R32,24,38,Federer d. Nicolas Escude [FRA],6-3 7-6(3),1.47,3.10%,1.50%,53.80%,85.70%,56.70%,0/0,01:26
30-Oct-00,Stuttgart Masters,Hard,R32,25,5,(6)Yevgeny Kafelnikov [RUS] d. Federer,7-5 6-3,0.74,8.90%,6.30%,58.20%,65.20%,42.40%,5/9,01:13
30-Oct-00,Stuttgart Masters,Hard,R64,25,27,Federer d. Jan Michael Gambill [USA],7-6(3) 1-0 RET,0.88,11.30%,5.70%,64.20%,70.60%,63.20%,1/2,00:47
23-Oct-00,Basel,Carpet,F,34,6,(2)Thomas Enqvist [SWE] d. Federer,6-2 4-6 7-6(4) 1-6 6-1,1.02,10.90%,3.60%,56.20%,75.30%,51.70%,5/10,02:56
23-Oct-00,Basel,Carpet,SF,34,9,Federer d. (3)Lleyton Hewitt [AUS],6-4 5-7 7-6(6),0.96,10.30%,4.30%,63.80%,66.20%,54.80%,1/12,02:31
23-Oct-00,Basel,Carpet,QF,34,185,Federer d. (Q)Nicolas Thomann [FRA],6-4 6-4,1.47,16.70%,0.00%,74.10%,75.00%,78.60%,1/1,01:18
23-Oct-00,Basel,Carpet,R16,34,27,Federer d. Andrei Pavel [ROU],7-6(4) 6-4,1.29,7.90%,1.60%,69.80%,79.50%,68.40%,0/0,01:17
23-Oct-00,Basel,Carpet,R32,34,20,Federer d. (WC)Tommy Haas [GER],6-3 6-3,1.63,17.00%,0.00%,67.90%,72.20%,70.60%,1/1,01:10
09-Oct-00,Vienna,Hard,SF,31,10,(6)Tim Henman [GBR] d. Federer,2-6 7-6(4) 6-3,1.45,7.70%,2.60%,64.10%,70.00%,78.60%,2/4,02:09
09-Oct-00,Vienna,Hard,QF,31,20,Federer d. Richard Krajicek [NED],6-4 6-3,1.07,8.60%,4.30%,57.10%,77.50%,60.00%,7/7,01:14
09-Oct-00,Vienna,Hard,R16,31,43,Federer d. (Q)Max Mirnyi [BLR],6-3 6-3,1.29,7.50%,1.50%,59.70%,72.50%,59.30%,7/7,01:16
09-Oct-00,Vienna,Hard,R32,31,4,Federer d. (2)Magnus Norman [SWE],4-6 7-6(4) 6-4,1.03,10.30%,1.90%,57.90%,71.00%,46.70%,6/10,02:27
18-Sep-00,Sydney Olympics,Hard,BR,36,62,Arnaud Di Pasquale [FRA] d. Federer,7-6(5) 6-7(7) 6-3,,,,,,,,
18-Sep-00,Sydney Olympics,Hard,SF,36,48,Tommy Haas [GER] d. Federer,6-3 6-2,,,,,,,,
18-Sep-00,Sydney Olympics,Hard,QF,36,34,Federer d. Karim Alami [MAR],7-6(2) 6-1,,,,,,,,
18-Sep-00,Sydney Olympics,Hard,R16,36,61,Federer d. Mikael Tillstrom [SWE],6-1 6-2,,,,,,,,
18-Sep-00,Sydney Olympics,Hard,R32,36,43,Federer d. Karol Kucera [SVK],6-4 7-6(5),,,,,,,,
18-Sep-00,Sydney Olympics,Hard,R64,36,60,Federer d. David Prinosil [GER],6-2 6-2,,,,,,,,
28-Aug-00,US Open,Hard,R32,40,12,(12)Juan Carlos Ferrero [ESP] d. Federer,7-5 7-6(6) 1-6 7-6(6),1.19,10.40%,5.20%,55.60%,80.00%,50.00%,8/12,02:53
28-Aug-00,US Open,Hard,R64,40,307,Federer d. Daniel Nestor [CAN],6-1 7-6(5) 6-1,1.77,17.00%,1.10%,62.50%,87.30%,54.50%,4/4,01:32
28-Aug-00,US Open,Hard,R128,40,89,Federer d. Peter Wessels [NED],4-6 4-6 6-3 7-5 3-4 RET,0.87,10.00%,6.00%,56.70%,72.90%,58.50%,5/8,02:32
14-Aug-00,Indianapolis,Hard,R64,40,191,James Sekulov [AUS] d. Federer,6-4 7-5,0.81,2.80%,6.90%,52.80%,71.10%,41.20%,6/10,01:22
07-Aug-00,Cincinnati Masters,Hard,R64,39,43,Francisco Clavet [ESP] d. Federer,7-6(3) 7-6(4),0.83,7.90%,6.70%,62.90%,75.00%,45.50%,3/4,01:40
31-Jul-00,Canada Masters,Hard,R64,38,10,(7)Lleyton Hewitt [AUS] d. Federer,3-6 6-3 6-2,0.82,14.90%,2.00%,51.50%,71.20%,42.90%,7/11,01:59
21-Jul-00,Davis Cup WG PO: SUI vs BLR,Carpet,RR,39,69,Federer d. Vladimir Voltchkov [BLR],4-6 7-5 7-6(1) 5-7 6-2,,,,,,,,
